loss,time,_step,_runtime,loss_boundary,l2_error,_timestamp,loss_interior,step
311.63561066878793,9.979454755783081,45,12.634138107299805,308.1863345030023,15.74103301316553,1753913886.032628,3.4492761657856548,61
294.7030576128868,10.86804461479187,46,13.52261757850647,291.4823765350421,14.617675007219892,1753913886.9211075,3.220681077844742,67
247.76314457371856,11.755284786224365,47,14.409961700439453,244.56926053763638,13.591396417042583,1753913887.8084517,3.193884036082192,73
199.0808442070377,12.935852766036987,48,15.590654134750366,196.07965473147067,12.333218518109534,1753913888.989144,3.0011894755670334,81
154.48232446543304,14.114298820495605,49,16.768932580947876,151.31818767788894,11.176282026079015,1753913890.1674225,3.164136787544081,89
172.03754726352602,15.469934940338135,50,18.124579906463623,169.0428642424345,10.012778950013455,1753913891.5230699,2.994683021091544,98
157.04050522990917,16.839881896972656,51,19.494452953338623,154.1491773234549,8.967993814198039,1753913892.892943,2.8913279064542707,107
132.93785177157122,18.51518964767456,52,21.16994023323059,130.15600893158324,7.908335322993406,1753913894.5684302,2.781842839987973,118
104.86924375724409,20.339181900024414,53,22.993727684020996,101.9370285500107,6.933605144782455,1753913896.3922176,2.9322152072334045,130
92.63548413497264,22.313870906829834,54,24.968745708465576,89.74780215115698,6.051855679626752,1753913898.3672357,2.887681983815669,143
52.27114705014448,24.445353746414185,55,27.100072860717773,48.60942625943888,5.331953751513557,1753913900.4985628,3.6617207907055986,157
60.01632405700147,26.732190370559692,56,29.386722803115845,57.09370434970066,4.709387618802177,1753913902.7852128,2.922619707300811,172
48.56983901730333,29.419713497161865,57,32.07459616661072,45.30986334439455,4.167347523861102,1753913905.473086,3.259975672908781,190
35.650871945128685,32.11459040641785,58,34.76927947998047,32.24546400997656,3.7974063846997548,1753913908.1677694,3.405407935152124,208
24.431782181455723,35.29031205177307,59,37.94493818283081,21.37784618771796,3.495745358471771,1753913911.3434281,3.0539359937377646,229
15.50285690760729,38.79360795021057,60,41.448450803756714,12.214411070887728,3.2138814877642137,1753913914.8469408,3.288445836719563,252
17.510124306768706,42.604050636291504,61,45.25866222381592,13.655258452982835,2.943337316917016,1753913918.6571522,3.85486585378587,277
15.109154433527012,46.72334146499634,62,49.37824559211731,11.34649715096243,2.6804799085100974,1753913922.7767355,3.7626572825645828,305
9.782748238722252,51.12815761566162,63,53.782833099365234,6.098517383554665,2.370708756156455,1753913927.181323,3.6842308551675873,335
9.509867726580625,56.12244772911072,64,58.7770254611969,5.890866708787449,2.004501206602799,1753913932.1755154,3.6190010177931757,369
6.869423950400472,61.558265686035156,65,64.21301078796387,3.866006656845712,1.6514606056902457,1753913937.6115007,3.0034172935547603,406
4.342652322836745,67.4336006641388,66,70.08830118179321,2.1603674319665522,1.3901095410210422,1753913943.4867911,2.1822848908701933,446
