loss,step,_runtime,loss_boundary,_step,l2_error,_timestamp,time,loss_interior
0.0003223044655218941,40,7.931005477905273,0.00023477054941262879,40,0.01503030564125682,1744400801.6154995,5.380492448806763,8.753391610926526e-05
0.0002310465731158151,42,8.12393069267273,0.00015145377563431813,41,0.009980286472873506,1744400801.8084247,5.573455810546875,7.959279748149698e-05
0.0002242265034366539,46,8.50038456916809,0.00016783139645915672,42,0.013682562539935616,1744400802.1848786,5.949984788894653,5.6395106977497164e-05
0.0002568682309692652,50,8.858279466629028,0.00021182843150330559,43,0.012413254304089244,1744400802.5427735,6.307785749435425,4.50397994659596e-05
0.00014900029452491738,55,9.311753511428833,0.00010343203558960828,44,0.0122212033292892,1744400802.9962475,6.761158227920532,4.55682589353091e-05
5.982122839244144e-05,61,9.849784135818481,4.1320791628270766e-05,45,0.00843702217839938,1744400803.5342782,7.2991907596588135,1.8500436764170677e-05
8.291279291037024e-05,67,10.388894081115723,6.677606542831931e-05,46,0.007971771369923554,1744400804.073388,7.83840799331665,1.6136727482050934e-05
3.1445003019619624e-05,73,10.927249670028687,2.17224952575344e-05,47,0.006793144561547165,1744400804.6117437,8.376650094985962,9.722507762085226e-06
2.6121423386869295e-05,81,11.644348382949829,1.948409849276367e-05,48,0.008007821098988687,1744400805.3288424,9.093831777572632,6.6373248941056265e-06
2.0563413170411763e-05,89,12.360450029373169,1.6409138169140586e-05,49,0.0056328066595831726,1744400806.044944,9.809791803359985,4.154275001271176e-06
1.7614621099217977e-05,98,13.162644386291504,1.3462532002198275e-05,50,0.004827476514858951,1744400806.8471384,10.612161874771118,4.1520890970197005e-06
1.5856708723773592e-05,107,13.964096307754517,1.3394200417862025e-05,51,0.005243115869911667,1744400807.6485903,11.41364574432373,2.4625083059115668e-06
1.9711081522698502e-05,118,14.950090408325195,1.7720701197400036e-05,52,0.00391702212769795,1744400808.6345844,12.399464130401611,1.990380325298465e-06
1.2273595445461932e-05,130,16.02536702156067,1.103488712205834e-05,53,0.004116606412019893,1744400809.709861,13.47494912147522,1.2387083234035918e-06
1.5120728992128464e-05,143,17.186846494674683,1.3883836977805701e-05,54,0.0039303883117315485,1744400810.8713405,14.636460542678833,1.2368920143227621e-06
8.971164820956406e-06,157,18.488444566726685,7.933090653024279e-06,55,0.003171927138170445,1744400812.1729386,15.93802285194397,1.0380741679321268e-06
5.298603865759376e-06,172,19.89979100227356,4.471601315527033e-06,56,0.002495635500208908,1744400813.584285,17.349270820617676,8.270025502323439e-07
6.927271842359278e-06,190,21.595651149749756,6.473520561144832e-06,57,0.002542770595217176,1744400815.2801452,19.045148372650146,4.5375128121444596e-07
3.188771103045623e-06,208,23.28526735305786,2.4846618794160435e-06,58,0.003181033294958639,1744400816.9697614,20.734935998916626,7.041092236295795e-07
4.801117185098357e-06,229,25.25792932510376,4.275027711225769e-06,59,0.0025220597702799046,1744400818.9424233,22.707516193389893,5.26089473872588e-07
6.05398971611913e-06,252,27.419919967651367,5.710960320535945e-06,60,0.003112573397333162,1744400821.104414,24.8691508769989,3.430293955831849e-07
6.141307736243909e-06,277,29.768027305603027,5.59068538106962e-06,61,0.002730865069022894,1744400823.4525213,27.217468976974487,5.506223551742894e-07
3.728348202199736e-06,305,32.40760397911072,3.4791619114881778e-06,62,0.001955860633072439,1744400826.092098,29.85696053504944,2.4918629071155803e-07
1.5875863049480098e-06,335,35.113956451416016,1.3445890063488591e-06,63,0.0018126082493618392,1744400828.7984505,32.56346893310547,2.4299729859915065e-07
4.11388261221315e-06,369,38.145859241485596,3.6384344781763994e-06,64,0.0018551561169301248,1744400831.8303533,35.59541392326355,4.754481340367499e-07
1.8920127276920477e-06,406,41.55570411682129,1.5189706938770269e-06,65,0.0013549191991493919,1744400835.2401981,39.00522780418396,3.730420338150208e-07
2.941322025712535e-06,446,45.30902075767517,2.6182591005727762e-06,66,0.0014750391745321212,1744400838.9935148,42.75818371772766,3.2306292513975875e-07
1.7695486847112747e-06,491,49.506813764572144,1.538013174126527e-06,67,0.0017253272433412333,1744400843.1913078,46.95630168914795,2.3153551058474765e-07
2.911637080447702e-06,540,53.892634868621826,2.694185060334387e-06,68,0.0017417380368671166,1744400847.577129,51.34221029281616,2.1745202011331493e-07
3.0037026131490196e-06,594,58.733983516693115,2.788176267222485e-06,69,0.0022498845434312086,1744400852.4184775,56.18353605270386,2.1552634592653477e-07
2.41425818981961e-06,653,64.01694703102112,2.260405176658617e-06,70,0.002187849485877409,1744400857.701441,61.46650743484497,1.5385301316099313e-07
1.5005078616020095e-06,718,69.83638763427734,1.3073073027306995e-06,71,0.0014934353988459586,1744400863.5208817,67.28569316864014,1.932005588713099e-07
1.5697909962235554e-06,790,76.3920247554779,1.4266437656250424e-06,72,0.0014533490639247549,1744400870.0765188,73.84151983261108,1.4314723059851292e-07
1.136887286145088e-06,869,83.67048001289368,1.0087834037364482e-06,73,0.001087993303452853,1744400877.354974,81.12001538276672,1.2810388240863986e-07
1.36184547146582e-06,956,91.812579870224,1.227664278398096e-06,74,0.001207270267853268,1744400885.497074,89.26179146766663,1.3418119306772377e-07
1.2629602961610724e-06,1052,100.84663581848145,1.1588782432984484e-06,75,0.0010230436896534955,1744400894.5311298,98.29611277580261,1.0408205286262397e-07
1.0058695851060295e-06,1157,110.31052899360657,9.347159097651539e-07,76,0.0011284514683245865,1744400903.995023,107.760080575943,7.115367534087555e-08
7.0361189569858e-07,1272,121.17343521118164,5.979653932247635e-07,77,0.0010904094064707805,1744400914.8579292,118.62257361412048,1.0564650247381645e-07
7.481304985806963e-07,1400,132.76639008522034,6.584886891691791e-07,78,0.0009023154059445072,1744400926.450884,130.21583771705627,8.964180941151722e-08
7.923200474362839e-07,1539,145.35026025772095,7.417577159309028e-07,79,0.0009608117275256368,1744400939.0347543,142.79980158805847,5.056233150538103e-08
5.467082711552015e-07,1693,159.08600640296936,4.705787370468334e-07,80,0.0009848318267387398,1744400952.7705004,156.53536677360535,7.612953410836807e-08
5.010539914546399e-07,1863,174.40664148330688,4.57393862419811e-07,81,0.0009320117543583432,1744400968.0911355,171.85614490509033,4.3660129034828896e-08
7.576177491846489e-07,2049,191.19062519073486,7.157795787905007e-07,82,0.0009489095570748238,1744400984.8751192,188.63994002342224,4.183817039414818e-08
6.827950241184253e-07,2254,210.00201773643494,6.41954053098562e-07,83,0.0009297147094486213,1744401003.6865118,207.45117568969727,4.0840971019863315e-08
7.102458946768264e-07,2479,230.82676577568054,6.76546163007592e-07,84,0.0009249549790765274,1744401024.5112598,228.27633571624756,3.369973166923434e-08
2.7693396411741185e-07,2727,253.3239061832428,2.458394645700481e-07,85,0.0007608826090538857,1744401047.0084002,250.7731909751892,3.109449954736376e-08
3.9231706409015305e-07,3000,278.0259835720062,3.605930891359933e-07,86,0.0007366177175316044,1744401071.7104776,275.4754762649536,3.1723974954159724e-08
5.150290536846904e-07,3299,305.08271193504333,4.929680978171349e-07,87,0.0008856911460296005,1744401098.767206,302.53201818466187,2.2060955867555474e-08
5.157783446128508e-07,3629,334.7828941345215,4.978556513885412e-07,88,0.0007491100323754926,1744401128.4673882,332.23226261138916,1.7922693224309583e-08
4.413899253538819e-07,3992,368.3610248565674,4.2209320965791567e-07,89,0.0006967413897893579,1744401162.0455189,365.8104827404022,1.9296715695966205e-08
3.8319168843197724e-07,4391,404.9786100387573,3.688240639725433e-07,90,0.0006374793289464979,1744401198.663104,402.42775869369507,1.4367624459433936e-08
3.3566495965339663e-07,4831,445.406457901001,3.222882010350645e-07,91,0.000543062181989504,1744401239.090952,442.85565876960754,1.337675861833211e-08
1.151984729110298e-07,5314,488.6684567928314,1.0173781425628755e-07,92,0.0005849711388561437,1744401282.3529508,486.1177716255188,1.3460658654742245e-08
4.67395637499264e-07,5845,537.4672076702118,4.548958522119472e-07,93,0.0005972195666594538,1744401331.1517017,534.916424036026,1.2499785287316789e-08
2.641931786585342e-07,6429,591.0957355499268,2.5126646796030893e-07,94,0.0005791243279845519,1744401384.7802296,588.5447566509247,1.2926710698225287e-08
1.5423610989926963e-07,7072,649.5958347320557,1.4817658897830538e-07,95,0.0005615687462633031,1744401443.2803288,647.0452110767365,6.059520920964244e-09
1.7953823763294314e-07,7779,712.5392429828644,1.658950998392084e-07,96,0.0004441980482696151,1744401506.223737,709.988662481308,1.3643137793734733e-08
1.6862292349015144e-07,8557,780.9060027599335,1.6141445465067326e-07,97,0.0005537968385336642,1744401574.5904968,778.3552076816559,7.208468839478166e-09
1.646856231050212e-07,9413,855.989560842514,1.5692667775411042e-07,98,0.0005526991446848685,1744401649.6740549,853.4389178752899,7.758945350910799e-09
3.0733861368486155e-07,10354,939.0934529304504,3.0080324839643966e-07,99,0.0004987985338710479,1744401732.777947,936.5428562164307,6.535365288421898e-09
1.2843860258455707e-07,11389,1031.8481919765472,1.2329291919577728e-07,100,0.000465243524142063,1744401825.532686,1029.2975189685822,5.145683388779787e-09
1.1708974861086716e-07,12528,1133.1963427066803,1.1153365279380004e-07,101,0.0004645495794426717,1744401926.8808367,1130.645714521408,5.556095817067116e-09
2.170420862232149e-07,13781,1244.7546138763428,2.1269064752103617e-07,102,0.0005955362240782395,1744402038.439108,1242.2038986682892,4.351438702178735e-09
3.699694270300267e-07,15159,1367.5319232940674,3.656695297045338e-07,103,0.0004842565181181537,1744402161.2164173,1364.981291294098,4.29989732549288e-09
9.208081099804523e-08,16675,1501.9201772212982,8.667831877494907e-08,104,0.00038008699126867843,1744402295.6046712,1499.3695306777954,5.402492223096158e-09
4.554831713071836e-08,18342,1649.2448172569275,4.2376447068788474e-08,105,0.00034040585373689276,1744402442.9293113,1646.6941735744476,3.1718700619298856e-09
1.9808947239735857e-07,20177,1812.9277460575104,1.9370653519513925e-07,106,0.00040884608925317753,1744402606.61224,1810.3770809173584,4.38293720221932e-09
1.4664350640573668e-07,22194,1992.356501340866,1.4335414483100946e-07,107,0.00031910923313207217,1744402786.0409954,1989.805926322937,3.2893615747272095e-09
1.0648048147942029e-07,24414,2189.5674254894257,1.0332217662092339e-07,108,0.0004010709579982327,1744402983.2519195,2187.016398668289,3.158304858496898e-09
9.240112486700661e-08,26855,2407.458729982376,8.98602269195482e-08,109,0.0004431548299998313,1744403201.143224,2404.908038854599,2.540897947458414e-09
7.750922263681851e-08,29540,2646.6379866600037,7.59978729055232e-08,110,0.0003577016444830551,1744403440.3224807,2644.0873835086823,1.5113497312953262e-09
5.300862507255764e-08,32494,2909.949709892273,5.116936174494308e-08,111,0.00031367545907422435,1744403703.634204,2907.3990070819855,1.839263327614556e-09
4.5353449034239484e-08,35744,3200.0422270298004,4.345067902278838e-08,112,0.0003437828360236499,1744403993.726721,3197.491587162018,1.9027700114511017e-09
4.8842705664797837e-08,39318,3518.4542756080627,4.681425510269158e-08,113,0.00035158724944974796,1744404312.1387696,3515.9036073684692,2.028450562106256e-09
6.148498734473304e-08,43250,3866.0274815559387,6.011015739452956e-08,114,0.0004959432310424613,1744404659.7119756,3863.476845264435,1.3748299502034727e-09
7.284630852287669e-08,47575,4254.901608467102,7.140771641262507e-08,115,0.0003236143660791263,1744405048.5861025,4252.350952625275,1.438592110251614e-09
8.658491013553175e-08,52332,4681.51723408699,8.512008965689126e-08,116,0.00029264415742714066,1744405475.201728,4678.966392755508,1.464820478640496e-09
7.60579455337004e-08,57566,5149.519980192184,7.491569708018118e-08,117,0.00028463456975274246,1744405943.2044742,5146.9693105220795,1.1422484535192283e-09
4.5791236379455466e-08,63322,5666.565018892288,4.485728299418039e-08,118,0.00027526080418443556,1744406460.249513,5664.0138211250305,9.339533852750766e-10
3.900748263151332e-08,69654,6242.962388038635,3.833157809559282e-08,119,0.0002373462782648371,1744407036.646882,6240.4116497039795,6.759045359204986e-10
5.896772930226843e-08,76620,6880.092299938202,5.8101443908035424e-08,120,0.00030607089538933096,1744407673.776794,6877.540500402451,8.662853942330102e-10
3.5782334971741366e-08,77968,7002.553398370743,3.507460557977799e-08,121,0.00023274102450755865,1744407796.2378924,7000.002633571625,7.077293919633773e-10
