loss_boundary,_step,l2_error,loss_interior,step,_runtime,loss,time,_timestamp
0.00814486264154913,42,0.11456777585325824,0.009638088691226026,46,34.03274369239807,0.017782951332775156,33.25546455383301,1744694153.0742056
0.006025720579822378,43,0.10809446275656828,0.009946079453661936,50,36.706064224243164,0.015971800033484314,35.92898631095886,1744694155.7475262
0.004998780442425756,44,0.10192991786993182,0.009311259818714075,55,40.045172691345215,0.014310040261139832,39.268009424209595,1744694159.0866346
0.004876764105139092,45,0.09521230253838511,0.010033632139152182,61,44.05136036872864,0.014910396244291274,43.27417612075806,1744694163.0928223
0.005569595165200438,46,0.09360531363963585,0.008314767551615166,67,48.058106660842896,0.013884362716815604,47.28090786933899,1744694167.0995686
0.0050559490510668405,47,0.09087758339858823,0.006380787908270371,73,52.06508469581604,0.011436736959337212,51.287798166275024,1744694171.1065466
0.0036143834796896115,48,0.08650566312490215,0.0068634302988525575,81,57.403658628463745,0.010477813778542169,56.62648892402649,1744694176.4451206
0.004268013058619296,49,0.08264900163104438,0.008363224747779778,89,62.744203090667725,0.012631237806399074,61.96690893173218,1744694181.785665
0.004474337519775385,50,0.07775729579042319,0.007120401865868347,98,68.75424242019653,0.011594739385643732,67.97651410102844,1744694187.7957044
0.002191921632810529,51,0.07833045896604447,0.007191287101028763,107,74.76326203346252,0.009383208733839292,73.98577380180359,1744694193.804724
0.0028741294527255957,52,0.08001352279801106,0.007332105459305016,118,82.10605096817017,0.010206234912030612,81.32888340950012,1744694201.147513
0.003938887904327306,53,0.0765027477063872,0.005821723839402477,130,90.11510348320007,0.009760611743729783,89.33788442611694,1744694209.1565654
0.0030407220432496374,54,0.07414783549186228,0.004357082510114536,143,98.78878092765808,0.007397804553364173,98.0116331577301,1744694217.8302429
0.003155494548484329,55,0.07525060197740782,0.005739485138675951,157,108.12844657897949,0.00889497968716028,107.35112714767456,1744694227.1699085
0.0027232680657929154,56,0.0687567288952679,0.005629851702641573,172,118.13527536392212,0.008353119768434489,117.35780239105225,1744694237.1767373
0.0017768079020168055,57,0.06269798276568252,0.005486568534643111,190,130.14185547828674,0.007263376436659917,129.36475896835327,1744694249.1833174
0.001676510233273693,58,0.06008558069416521,0.004446336910478528,208,142.14965844154358,0.006122847143752221,141.37233781814575,1744694261.1911204
0.0017658082723956247,59,0.05908628722337777,0.00465216021091369,229,156.1599485874176,0.006417968483309315,155.38248658180237,1744694275.2014105
0.0020996898322215565,60,0.06202414758012996,0.006285926046198367,252,171.50089526176453,0.008385615878419923,170.72363305091858,1744694290.5423572
0.0013427307284615225,61,0.05643386056198791,0.005533651440808326,277,188.17384505271912,0.0068763821692698485,187.39652800559998,1744694307.215307
0.0011578777011537823,62,0.05430471966504816,0.0044489118344644245,305,206.85184264183044,0.005606789535618207,206.0744664669037,1744694325.8933046
0.0011967914502979142,63,0.05533911223672345,0.003244566591841548,335,226.85723543167114,0.004441358042139462,226.08006811141968,1744694345.8986974
0.0013475334278047935,64,0.052601580173181936,0.0039039643888538833,369,249.5271921157837,0.005251497816658677,248.7496838569641,1744694368.568654
0.0017497339511187504,65,0.05381055026928699,0.004027034252524819,406,274.19997453689575,0.00577676820364357,273.42258191108704,1744694393.2414365
0.0017674445120367862,66,0.0527094670644933,0.0036391871026836783,446,300.8742501735687,0.005406631614720464,300.096960067749,1744694419.915712
0.0012726221660940029,67,0.05329006873705697,0.004401033260166384,491,330.87541103363037,0.005673655426260386,330.0979337692261,1744694449.916873
0.0012999151354547442,68,0.053243727778556925,0.003009778618148211,540,363.54604864120483,0.004309693753602955,362.7686004638672,1744694482.5875106
0.0015900685234559253,69,0.04975128625582872,0.002726208471539882,594,399.5418155193329,0.004316276994995807,398.76445412635803,1744694518.5832775
0.0013267852115363254,70,0.04858941735583182,0.002558909845144965,653,438.8731834888458,0.0038856950566812905,438.09562826156616,1744694557.9146454
0.001373417428214768,71,0.046715755053726445,0.002509262912475512,718,482.20583319664,0.00388268034069028,481.42818212509155,1744694601.2472951
0.0008938589821044185,72,0.05242153099268149,0.0020981439197783904,790,530.2008607387543,0.002992002901882809,529.4233567714691,1744694649.2423227
0.0018097681056987215,73,0.05424508201011806,0.002375103718141341,869,582.8706035614014,0.004184871823840063,582.0929386615753,1744694701.9120655
0.001236473721369084,74,0.057472338335943195,0.0018577247798195254,956,640.8598725795746,0.003094198501188609,640.0822341442108,1744694759.9013345
0.0012985560740345241,75,0.05870264600709042,0.0017214811362878835,1052,704.9222390651703,0.0030200372103224076,704.1442420482635,1744694823.963701
0.001761702954110456,76,0.05751216467538416,0.00135337751564997,1157,775.1591553688049,0.003115080469760426,774.3814399242401,1744694894.2006173
0.0006328325367372731,77,0.045173962236170755,0.0010078939519035678,1272,851.9907379150391,0.0016407264886408408,851.212739944458,1744694971.0321999
0.0005808612900965646,78,0.03705172032231105,0.0008985474289426895,1400,937.5033524036407,0.0014794087190392541,936.7254135608673,1744695056.5448143
0.0007176446759496529,79,0.032714832860080575,0.000640395418003076,1539,1030.4641816616058,0.0013580400939527289,1029.6865193843842,1744695149.5056436
0.0006293704360707244,80,0.03283247675357248,0.0005918903238864429,1693,1133.0928537845612,0.0012212607599571673,1132.3151988983154,1744695252.1343157
0.0006740777557432811,81,0.032075201584440736,0.00029158703525228915,1863,1246.4001066684723,0.0009656647909955702,1245.6224391460419,1744695365.4415686
0.00044977217022919855,82,0.031123463888445477,0.000224582488747675,2049,1370.360641002655,0.0006743546589768736,1369.5829803943634,1744695489.402103
0.0004981802941091994,83,0.02992334242644517,0.00034971455489511303,2254,1506.993161201477,0.0008478948490043125,1506.2154841423035,1744695626.0346231
0.0004878616015066113,84,0.02851621873859128,0.0002969369398771906,2479,1656.912088394165,0.0007847985413838019,1656.1344201564789,1744695775.9535503
0.0004480302394022957,85,0.026477994244159444,0.00019096853129752772,2727,1822.1472985744476,0.0006389987706998234,1821.3695855140686,1744695941.1887605
0.0002261148681337147,86,0.02527363590692441,0.00017631311166382886,3000,2004.068030834198,0.00040242797979754357,2003.2903532981873,1744696123.1094928
0.0003784147073716952,87,0.023735918722698035,0.0001713592944687134,3299,2203.277691602707,0.0005497740018404086,2202.500126838684,1744696322.3191535
0.0003173884812133088,88,0.02237766573617577,0.00012199136137734179,3629,2423.1902379989624,0.00043937984259065057,2422.412538766861,1744696542.2317
0.00011705609894249462,89,0.020925401282999464,6.778424234616766e-05,3992,2665.3111000061035,0.0001848403412886623,2664.533172607422,1744696784.352562
0.0002302111545397303,90,0.020119826559750687,6.985419268727527e-05,4391,2932.403900384903,0.0003000653472270056,2931.626311302185,1744697051.4453623
0.00023388245915144043,91,0.019144670618011807,6.950404963320754e-05,4831,3225.7586443424225,0.000303386508784648,3224.9811244010925,1744697344.8001063
0.00016316546326227322,92,0.01846358730657529,5.761313714246391e-05,5314,3547.6998584270477,0.00022077860040473714,3546.9222440719604,1744697666.7413204
0.000203861247796367,93,0.01741361405594301,4.568092073249487e-05,5845,3901.867241859436,0.0002495421685288619,3901.089200735092,1744698020.9087038
0.00016679205331914527,94,0.016993308684750734,4.795668384620347e-05,6429,4292.818847894669,0.00021474873716534874,4292.040087223053,1744698411.8603098
0.00010817246226762112,95,0.016752137725606145,3.6013340501801934e-05,7072,4723.173615217209,0.00014418580276942306,4722.395642280579,1744698842.2150772
0.00013989070123297532,96,0.015977329166800617,3.414762526152919e-05,7779,5196.293608188629,0.0001740383264945045,5195.515848636627,1744699315.3350701
7.925853098850918e-05,97,0.01575644258933464,2.8947256843602358e-05,8557,5716.2640335559845,0.00010820578783211153,5715.486328601837,1744699835.3054955
0.00010442696623613504,98,0.0148631650902866,2.936766440571234e-05,9413,6287.638759851456,0.00013379463064184738,6286.860885620117,1744700406.6802218
0.00011548521813725741,99,0.014806303364836206,2.6135651488190096e-05,10354,6917.278016090393,0.00014162086962544752,6916.500166893005,1744701036.319478
0.00013125723494414142,100,0.014727799264080426,3.6153725988490716e-05,10479,7000.914193153381,0.00016741096093263213,7000.136302947998,1744701119.955655
