l2_error,step,_timestamp,time,_runtime,loss_boundary,loss_interior,loss,_step
0.0009891670610703881,32,1743734800.5242207,12.338664293289185,14.89980959892273,9.454044256719332e-07,1.1769136207966384e-05,1.2714540633638318e-05,32
0.0007178467137392892,33,1743734800.8490121,12.663461685180664,15.224601030349731,7.022141813157094e-07,9.276476790491593e-06,9.978690971807303e-06,33
0.0007004484251901871,34,1743734801.172602,12.987064361572266,15.548190832138062,3.3176269824284545e-07,7.281116073679402e-06,7.6128787719222475e-06,34
0.0008559250595621856,35,1743734801.4966297,13.311134576797485,15.872218608856201,3.4291864021965607e-07,1.9652757684300228e-06,2.3081944086496787e-06,35
0.0007785449372587808,36,1743734801.8212996,13.635703086853027,16.19688844680786,4.0015698937943644e-07,1.3485798190962372e-06,1.7487368084756736e-06,36
0.0007707756499577452,37,1743734802.1453333,13.959804058074951,16.52092218399048,3.5349959731995087e-07,1.086338391642102e-06,1.4398379889620527e-06,37
0.0007844873417622145,38,1743734802.4703043,14.284746408462524,16.845893144607544,3.6083293168405356e-07,9.771560643329113e-07,1.3379889960169648e-06,38
0.0006143601091222617,39,1743734802.794774,14.60924243927002,17.170362949371338,3.643337668900313e-07,4.6367493865330205e-07,8.280087055433334e-07,39
0.0005970880594422856,40,1743734803.1190336,14.933470726013184,17.494622468948364,2.332639767340018e-07,2.860084375832458e-07,5.192724143172477e-07,40
0.0005071512545414255,42,1743734803.7648811,15.579320192337036,18.140470027923584,1.896831522715722e-07,1.6175402183916018e-07,3.514371741107324e-07,41
0.0004361240258083558,46,1743734805.0676613,16.88205575942993,19.44325017929077,1.2095344426382938e-07,1.3683701146166764e-07,2.5779045572549705e-07,42
0.0002638281035766521,50,1743734806.3592265,18.173682689666748,20.7348153591156,6.033094713477361e-08,1.036852921224137e-07,1.640162392571873e-07,43
0.00021871347486086704,55,1743734807.9722612,19.786673069000244,22.34785008430481,3.368499348335392e-08,5.265034761898469e-08,8.63353411023386e-08,44
0.00019785647232532354,61,1743734809.9177563,21.732197999954224,24.2933452129364,2.5232513958485538e-08,3.208585861831572e-08,5.731837257680126e-08,45
0.00014851776852771228,67,1743734811.8614128,23.675813674926758,26.237001657485962,1.4495077633261187e-08,2.753182550260278e-08,4.202690313586397e-08,46
0.00010130598235653536,73,1743734813.7962902,25.610609531402588,28.171879053115845,6.949820381094313e-09,1.7396366054813666e-08,2.4346186435907978e-08,47
7.770390531263857e-05,81,1743734816.371837,28.1859712600708,30.74742579460144,3.9710558821230355e-09,8.861007297723448e-09,1.2832063179846485e-08,48
6.52927870701022e-05,89,1743734818.947988,30.7624454498291,33.32357692718506,3.243831146887246e-09,5.991612973835011e-09,9.235444120722256e-09,49
5.398829213948283e-05,98,1743734821.8520596,33.66653370857239,36.22764849662781,2.4913680896958174e-09,4.6629274271113104e-09,7.154295516807128e-09,50
4.7158225242683735e-05,107,1743734824.7555277,36.569934129714966,39.13111662864685,1.999255982924046e-09,3.953397920380566e-09,5.952653903304612e-09,51
3.702021017563242e-05,118,1743734828.299239,40.11368775367737,42.67482781410217,1.2810736652895871e-09,3.272825415960901e-09,4.553899081250488e-09,52
3.561485623330503e-05,130,1743734832.1820948,43.99628782272339,46.55768370628357,1.1631246520065628e-09,2.0978570874364094e-09,3.260981739442972e-09,53
3.3640484718314514e-05,143,1743734836.414833,48.229233264923096,50.79042196273804,1.1733894759654691e-09,2.104426285599079e-09,3.2778157615645483e-09,54
3.092067964896086e-05,157,1743734840.9884782,52.802898645401,55.36406707763672,1.1227500526787838e-09,1.7036852153162039e-09,2.8264352679949876e-09,55
3.37379030165543e-05,172,1743734845.8675616,57.68197154998779,60.24315047264099,1.1971305668404317e-09,1.4816361123346254e-09,2.678766679175057e-09,56
2.661254612155059e-05,190,1743734851.7288368,63.54306769371033,66.10442566871643,7.871157865045491e-10,1.0019681552768925e-09,1.7890839417814416e-09,57
2.417498142009945e-05,208,1743734857.580897,69.39523553848267,71.9564859867096,6.53566056230982e-10,1.1343459377703177e-09,1.7879119940012997e-09,58
2.444966956011062e-05,229,1743734864.4151988,76.22959637641907,78.79078769683838,6.544151833932069e-10,1.0434436817037285e-09,1.6978588650969354e-09,59
2.0526584105292457e-05,252,1743734871.8312974,83.64547824859619,86.2068862915039,8.652786921391632e-10,1.1364730994344565e-09,2.0017517915736197e-09,60
2.3176810446144304e-05,277,1743734879.887357,91.70147371292114,94.26294589042664,6.267357151849003e-10,9.095021716038372e-10,1.5362378867887376e-09,61
2.673518826051224e-05,305,1743734888.9196038,100.73405480384827,103.29519271850586,6.075228052049108e-10,9.187956217132963e-10,1.526318426918207e-09,62
2.472132085323145e-05,335,1743734898.5980682,110.41245484352112,112.97365713119507,5.949747293706853e-10,7.057572549268584e-10,1.3007319842975437e-09,63
2.4645695355073914e-05,369,1743734909.6148682,121.42904090881348,123.99045705795288,7.413949105681264e-10,6.731227068018156e-10,1.414517617369942e-09,64
1.8998105198885773e-05,406,1743734921.5521195,133.36658096313477,135.92770838737488,5.162522467243279e-10,6.571350265362044e-10,1.1733872732605324e-09,65
2.090542768147724e-05,446,1743734934.4612668,146.2754249572754,148.83685564994812,4.632730946200498e-10,6.220861650124575e-10,1.0853592596325073e-09,66
2.3617623638753006e-05,491,1743734948.9937298,160.80810403823853,163.3693187236786,4.968581088505954e-10,7.509543769252221e-10,1.2478124857758175e-09,67
1.947234504658644e-05,540,1743734964.7415452,176.55600380897522,179.11713409423828,3.975163464535132e-10,4.5083924261252097e-10,8.483555890660341e-10,68
1.851429024249907e-05,594,1743734982.09885,193.91298651695251,196.47443890571594,3.138127935117966e-10,3.222251832670087e-10,6.360379767788053e-10,69
1.8707061109811326e-05,653,1743735001.1453784,212.95982837677002,215.52096724510193,3.2879559639511224e-10,4.1019122906275536e-10,7.389868254578676e-10,70
1.8209053203317767e-05,718,1743735022.0432954,233.8574137687683,236.41888427734375,3.0549825690310644e-10,4.4897574686752474e-10,7.544740037706312e-10,71
1.868225005444883e-05,790,1743735045.1505992,256.96501636505127,259.5261881351471,3.3405941360463007e-10,3.089909949991961e-10,6.430504086038262e-10,72
1.3747939992651048e-05,869,1743735070.5216024,282.3356981277466,284.89719128608704,3.122797981974089e-10,2.305702759202314e-10,5.428500741176403e-10,73
1.3398465085080216e-05,956,1743735098.47963,310.29400873184204,312.8552188873291,2.1526822516083255e-10,2.5421715067170705e-10,4.694853758325396e-10,74
1.1187099522424723e-05,1052,1743735129.331295,341.14542531967163,343.7068839073181,1.4611595354694975e-10,2.4893847697562923e-10,3.95054430522579e-10,75
1.0181418509646536e-05,1157,1743735163.022895,374.8370623588562,377.3984839916229,1.5268039323527516e-10,1.8108273760675617e-10,3.337631308420313e-10,76
9.75077156214069e-06,1272,1743735199.9888194,411.8029890060425,414.3644082546234,1.2173324361654674e-10,1.4925404413821672e-10,2.7098728775476344e-10,77
9.661757087817916e-06,1400,1743735241.0458565,452.860068321228,455.42144536972046,1.0808354497655203e-10,1.1696827232117577e-10,2.250518172977278e-10,78
9.748327381127184e-06,1539,1743735285.698726,497.51294326782227,500.0743148326874,8.73551814721182e-11,1.467747753135083e-10,2.341299567856265e-10,79
6.564407563613921e-06,1693,1743735335.2013233,547.0154666900635,549.5769121646881,7.256305400302062e-11,1.547663581949383e-10,2.2732941219795893e-10,80
6.606699258637237e-06,1863,1743735389.8082156,601.6224370002747,604.1838045120239,1.1438886487000354e-10,1.210074316405229e-10,2.3539629651052643e-10,81
8.023591228799052e-06,2049,1743735449.9013927,661.7155888080597,664.2769815921783,9.049329324438628e-11,8.532565433490413e-11,1.7581894757929042e-10,82
6.288437996056776e-06,2254,1743735516.2138975,728.0280961990356,730.5894863605499,5.7617253408242384e-11,1.0013957317861353e-10,1.5775682658685592e-10,83
5.032945383063449e-06,2479,1743735588.985936,800.8000810146332,803.3615248203278,3.9454383738632175e-11,6.133265416539656e-11,1.0078703790402874e-10,84
4.8252337192523786e-06,2727,1743735669.164675,880.9788362979889,883.5402638912201,3.343571077335198e-11,7.215826228499047e-11,1.0559397305834245e-10,85
4.601005157635429e-06,3000,1743735757.4778244,969.2920219898224,971.8534133434296,2.6795743792288114e-11,6.38668797262562e-11,9.066262351854431e-11,86
4.548293886016359e-06,3299,1743735854.208856,1066.0230491161346,1068.5844449996948,2.6587524730358254e-11,5.3498898844321313e-11,8.008642357467957e-11,87
4.912651484112434e-06,3629,1743735960.8631876,1172.677349805832,1175.2387764453888,2.41279695676909e-11,4.442208407344654e-11,6.855005364113744e-11,88
4.5181580572818265e-06,3992,1743736078.1343687,1289.948453426361,1292.5099575519562,1.9702992976582106e-11,4.939982086023291e-11,6.910281383681502e-11,89
4.269285967109321e-06,4391,1743736207.0769813,1418.8911550045013,1421.4525701999664,1.7648022439862274e-11,4.594727985882206e-11,6.359530229868433e-11,90
3.1839524091207115e-06,4831,1743736349.2396216,1561.0538215637207,1563.615210533142,1.4133236252507357e-11,4.223703411121854e-11,5.6370270363725897e-11,91
3.316842297367952e-06,5314,1743736505.208286,1717.0224397182465,1719.5838749408722,9.987629086800092e-12,3.391882261478643e-11,4.390645170158652e-11,92
3.362323191255705e-06,5845,1743736676.8354268,1888.6495387554169,1891.211015701294,1.1366137896537219e-11,3.1105244584795145e-11,4.2471382481332365e-11,93
2.7334893885594617e-06,6429,1743736865.4386888,2077.2529125213623,2079.814277648926,1.17383687297486e-11,2.8247585246318678e-11,3.998595397606728e-11,94
2.5645523277982057e-06,7072,1743737073.1761925,2284.9903626441956,2287.5517814159393,6.93220774680778e-12,2.4529871027046022e-11,3.14620787738538e-11,95
2.0066383334050177e-06,7779,1743737301.4900713,2513.3042845726013,2515.8656601905823,6.5895356349734105e-12,2.202219761949255e-11,2.861173325446596e-11,96
2.1641570259218868e-06,8557,1743737552.704986,2764.5191695690155,2767.080574989319,6.4456882634484906e-12,1.6228038506292153e-11,2.2673726769740645e-11,97
2.0880727180075995e-06,9413,1743737829.186235,3041.000429391861,3043.5618238449097,6.711437515190841e-12,1.944514718510152e-11,2.615658470029236e-11,98
1.858489175948355e-06,10354,1743738133.1625133,3344.976713180542,3347.5381021499634,4.860572417307476e-12,1.4073560817963838e-11,1.8934133235271315e-11,99
1.95032701358252e-06,11389,1743738467.962615,3679.776797771454,3682.338203907013,4.614905234998288e-12,1.4576622948424832e-11,1.919152818342312e-11,100
1.951869760466233e-06,12528,1743738836.508436,4048.3226211071014,4050.8840248584747,5.1628680271441994e-12,1.6426490834653373e-11,2.1589358861797573e-11,101
1.9847885543041706e-06,13781,1743739241.5320432,4453.3461718559265,4455.907632112503,5.049909448033036e-12,1.2084679627001096e-11,1.713458907503413e-11,102
1.9371391907397843e-06,15159,1743739686.8566976,4898.670889854431,4901.232286453247,3.339791889260578e-12,1.1491074562291733e-11,1.483086645155231e-11,103
1.208867332825208e-06,16675,1743740176.8329594,5388.647202730179,5391.208548307419,3.5529596499243857e-12,9.102692754139801e-12,1.2655652404064186e-11,104
1.4281119885476744e-06,18342,1743740715.375288,5927.189084529877,5929.750876903534,2.9716934650833135e-12,8.637300461822498e-12,1.160899392690581e-11,105
1.149676208134041e-06,20177,1743741307.685772,6519.49999833107,6522.061360836029,1.869448443495786e-12,6.107431895475928e-12,7.976880338971715e-12,106
1.290210883269597e-06,21668,1743741788.3693082,7000.183491230011,7002.7448971271515,2.229870544331923e-12,7.28859840386367e-12,9.518468948195592e-12,107
