loss,step,_step,_runtime,_timestamp,loss_interior,time,l2_error,loss_boundary
8.492487875157987e-06,40,40,11.667351245880127,1744386636.7212353,6.732068322409514e-06,8.662278413772583,0.0011438789068759737,1.7604195527484723e-06
6.992430230573855e-06,42,41,11.939176321029663,1744386636.9930604,5.330312755194971e-06,8.93407130241394,0.001174574311954027,1.6621174753788835e-06
6.328119248924449e-06,46,42,12.484200477600098,1744386637.5380845,5.111227751844949e-06,9.479074001312256,0.0009387114047651433,1.2168914970795003e-06
3.6867487537901127e-06,50,43,13.030248880386353,1744386638.084133,2.9847019517055365e-06,10.025147438049316,0.000927094199627541,7.020468020845762e-07
3.4397355967819637e-06,55,44,13.707188606262207,1744386638.7610726,2.3663836078275294e-06,10.702042818069458,0.0009193555914241982,1.0733519889544343e-06
2.9156982890802114e-06,61,45,14.537966251373291,1744386639.5918503,2.140554353135226e-06,11.532828092575073,0.0007711951426044955,7.751439359449853e-07
2.6865891371201496e-06,67,46,15.352835416793823,1744386640.4067194,1.8526723121388315e-06,12.347759008407593,0.0008397968705595209,8.33916824981318e-07
1.98514736025145e-06,73,47,16.170907974243164,1744386641.224792,1.4891169379715885e-06,13.165815353393555,0.0006545726241775611,4.960304222798616e-07
1.9666774006657555e-06,81,48,17.263664484024048,1744386642.3175485,1.219204590831558e-06,14.258487224578857,0.0006513761867461847,7.474728098341975e-07
1.4829769545635038e-06,89,49,18.37979030609131,1744386643.4336743,9.725460129111763e-07,15.374680519104004,0.0006036124349823154,5.104309416523275e-07
1.5059376844073337e-06,98,50,19.60215926170349,1744386644.6560433,1.0906965247987712e-06,16.597073078155518,0.0005357383739120676,4.152411596085625e-07
1.1799215881383265e-06,107,51,20.824870109558105,1744386645.8787541,8.718172662954788e-07,17.81954860687256,0.0005365035899348818,3.081043218428477e-07
1.1051842142214885e-06,118,52,22.316203832626343,1744386647.3700879,7.809369238862272e-07,19.311035633087158,0.0005115852098081397,3.242472903352612e-07
1.0013692522148657e-06,130,53,23.949279308319092,1744386649.0031633,7.266382674865938e-07,20.944130659103394,0.0005401758760033357,2.7473098472827183e-07
9.506364012178839e-07,143,54,25.7232403755188,1744386650.7771244,5.705494435942191e-07,22.718141317367554,0.0006435485796479959,3.8008695762366484e-07
9.434394653770299e-07,157,55,27.62482261657715,1744386652.6787066,5.838905121452759e-07,24.619734048843384,0.000484178043366654,3.5954895323175396e-07
7.747772249853102e-07,172,56,29.66897702217102,1744386654.722861,5.090125839195699e-07,26.663858890533447,0.0004657167807517063,2.6576464106574026e-07
7.35136878700915e-07,190,57,32.106456995010376,1744386657.160341,5.154991982517057e-07,29.10133647918701,0.0003917792675328749,2.1963768044920926e-07
4.5038415652709693e-07,208,58,34.54743528366089,1744386659.6013193,3.1670163343800674e-07,31.542203903198242,0.0003765636320255037,1.3368252308909022e-07
5.100477124567931e-07,229,59,37.395594358444214,1744386662.4494784,3.553837785141593e-07,34.39026379585266,0.0003511687931512415,1.5466393394263378e-07
4.159062085749317e-07,252,60,40.51699447631836,1744386665.5708785,2.4037988067664594e-07,37.51178026199341,0.00037998837715688607,1.7552632789828575e-07
6.396536969109882e-07,277,61,43.90960669517517,1744386668.9634907,4.0197180316047994e-07,40.9045205116272,0.0003291833607795789,2.3768189375050825e-07
4.080812095635557e-07,305,62,47.709572076797485,1744386672.763456,2.443404892758808e-07,44.704432010650635,0.00034691742693021863,1.6374072028767492e-07
3.239399877154998e-07,335,63,51.7755925655365,1744386676.8294766,2.349515731262796e-07,48.77051568031311,0.00031925152417962543,8.898841458922017e-08
3.007166849936788e-07,369,64,56.384793519973755,1744386681.4386775,1.8517210348311224e-07,53.37937688827515,0.0003531599680434583,1.1554458151056659e-07
2.545018094843123e-07,406,65,61.399136543273926,1744386686.4530206,1.288785647554386e-07,58.3939790725708,0.0003177728698732699,1.256232447288737e-07
2.4907973933272403e-07,446,66,66.81694316864014,1744386691.8708272,1.270557992855942e-07,63.811853885650635,0.00025686587310382584,1.220239400471298e-07
2.5620024839951233e-07,491,67,72.90556144714355,1744386697.9594455,1.997320673147908e-07,69.90048265457153,0.00022284093863349092,5.6468181084721554e-08
1.948514465735541e-07,540,68,79.54223203659058,1744386704.596116,1.2736733563207393e-07,76.53690218925476,0.00021369751939933756,6.748411094148015e-08
1.2664989154065252e-07,594,69,86.84469485282898,1744386711.898579,6.670066885651712e-08,83.8394763469696,0.0002434063441581469,5.994922268413541e-08
9.632253473231995e-08,653,70,94.85889148712158,1744386719.9127755,5.8025908751515156e-08,91.8537015914917,0.00022359137300189842,3.829662598080479e-08
9.080909036308017e-08,718,71,103.67791700363159,1744386728.731801,5.602662387298655e-08,100.67154121398926,0.00017820920321546927,3.478246649009362e-08
1.0667236215180824e-07,790,72,113.50608849525452,1744386738.5599725,7.151151135824258e-08,110.50066614151001,0.00017429011589935138,3.516085079356566e-08
1.0615498468323817e-07,869,73,124.23812794685364,1744386749.292012,7.160323304901592e-08,121.23289346694946,0.00016231702241095976,3.455175163422225e-08
6.5318612978563e-08,956,74,135.99286270141602,1744386761.0467467,4.098394579134006e-08,132.9876492023468,0.00013692771212370138,2.4334667187222944e-08
5.200208767623577e-08,1052,75,148.95469689369202,1744386774.008581,2.6529224409956053e-08,145.94929099082947,0.00013255540071848866,2.547286326627972e-08
7.080206573398032e-08,1157,76,163.17990612983704,1744386788.2337902,4.0931889620146556e-08,160.1748173236847,0.00015108028294864612,2.987017611383376e-08
5.586984870249043e-08,1272,77,178.6898386478424,1744386803.7437227,3.182038790770061e-08,175.68457961082458,0.00015116318729317988,2.4049460794789825e-08
6.388249686041704e-08,1400,78,195.94626092910767,1744386821.000145,2.4396603296779836e-08,192.94095945358276,0.0001422127558433889,3.948589356363719e-08
3.6739370073819214e-08,1539,79,214.80296444892883,1744386839.8568485,2.083638302239709e-08,211.79669570922852,0.00011148455624341994,1.5902987051422122e-08
3.6543133253153946e-08,1693,80,235.5761206150055,1744386860.6300046,2.0805295660192218e-08,232.5707824230194,9.339670120233875e-05,1.573783759296173e-08
3.066489626626427e-08,1863,81,258.6613712310791,1744386883.7152553,1.775645401055774e-08,255.65615558624268,9.954833574951351e-05,1.2908442255706527e-08
3.30111521421527e-08,2049,82,283.81399512290955,1744386908.8678792,1.4396973420244064e-08,280.808646440506,9.364785133450103e-05,1.8614178721908636e-08
3.103025539047236e-08,2254,83,311.543753862381,1744386936.597638,1.6610636530963823e-08,308.5384032726288,0.00016542029386793674,1.4419618859508535e-08
1.6775759769541165e-08,2479,84,342.17021775245667,1744386967.2241018,8.831316286796399e-09,339.16504526138306,7.47294331183514e-05,7.944443482744767e-09
1.698249259691922e-08,2727,85,375.73300433158875,1744387000.7868884,1.071259392986826e-08,372.72765851020813,7.684065009939682e-05,6.2698986670509585e-09
2.1463919669464613e-08,3000,86,412.55872106552124,1744387037.612605,1.1310964145300357e-08,409.55338072776794,8.261618824089878e-05,1.0152955524164256e-08
2.331463255718773e-08,3299,87,452.90391302108765,1744387077.957797,1.3887960277853873e-08,449.89837527275085,8.272924002821462e-05,9.426672279333857e-09
1.309675377721192e-08,3629,88,497.39304184913635,1744387122.4469259,7.111920798977096e-09,494.38770151138306,7.647397728821066e-05,5.984832978234823e-09
1.2982841200884862e-08,3992,89,546.2407410144806,1744387171.294625,7.344836189598284e-09,543.2353212833405,7.508905449764801e-05,5.638005011286579e-09
1.4925873738623526e-08,4391,90,600.1214382648468,1744387225.1753223,5.604653430230414e-09,597.1160752773285,7.295880356817901e-05,9.321220308393112e-09
6.687080443510132e-09,4831,91,659.4590654373169,1744387284.5129495,3.602816283222446e-09,656.4537184238434,4.905647820913363e-05,3.084264160287686e-09
7.81869024458166e-09,5314,92,724.5443725585938,1744387349.5982566,2.958249255445801e-09,721.5390295982361,5.808790299435444e-05,4.860440989135859e-09
6.1094304264212135e-09,5845,93,796.5902044773102,1744387421.6440885,1.8240677822389065e-09,793.5846900939941,5.907486639268936e-05,4.285362644182307e-09
3.869676409546017e-09,6429,94,876.4743621349335,1744387501.5282462,1.9524026572731183e-09,873.4689416885376,6.11598147056785e-05,1.9172737522728987e-09
3.8464042536304006e-09,7072,95,964.3742496967316,1744387589.4281337,1.912791589744904e-09,961.3688020706177,3.980619036609519e-05,1.9336126638854966e-09
3.5938301688573413e-09,7779,96,1060.9933564662933,1744387686.0472405,1.5235370641400981e-09,1057.9879257678986,3.6269557704100215e-05,2.070293104717243e-09
4.230535563899616e-09,8557,97,1167.3256182670593,1744387792.3795023,1.7910146785274576e-09,1164.3201658725739,3.496500516222123e-05,2.439520885372159e-09
2.221062251823309e-09,9413,98,1284.3577773571014,1744387909.4116614,8.387425866133529e-10,1281.3523507118225,4.15058597461551e-05,1.382319665209956e-09
2.9105335632279793e-09,10354,99,1413.1957986354828,1744388038.2496827,1.2202405600077694e-09,1410.1903529167175,3.8924051881705395e-05,1.6902930032202097e-09
1.8069137703830082e-09,11389,100,1555.3573076725006,1744388180.4111917,6.569286508632543e-10,1552.3518815040588,2.769149387500189e-05,1.1499851195197539e-09
4.488688912605173e-09,12528,101,1711.688137769699,1744388336.7420218,1.4534151405861669e-09,1708.682644367218,4.3122226281279065e-05,3.0352737720190056e-09
1.1585460983173842e-09,13781,102,1883.611325263977,1744388508.6652093,3.3380690959387965e-10,1880.605875968933,2.44877177584515e-05,8.247391887235047e-10
1.3551571482292896e-09,15159,103,2072.8195424079895,1744388697.8734264,4.363608416038138e-10,2069.8140320777893,4.048791903495234e-05,9.187963066254759e-10
1.9729386509168586e-09,16675,104,2280.372574329376,1744388905.4264584,8.036784460378344e-10,2277.3671596050262,3.855525275908615e-05,1.1692602048790241e-09
9.26709114728976e-10,18342,105,2506.3443179130554,1744389131.398202,2.94155146011398e-10,2503.3388698101044,2.020677581953814e-05,6.32553968717578e-10
1.266068767437497e-09,20177,106,2755.281970500946,1744389380.3358545,3.4578928711412343e-10,2752.276512145996,2.7729252780739813e-05,9.202794803233736e-10
8.574429730241953e-10,22194,107,3028.7107117176056,1744389653.7645957,3.635305192165416e-10,3025.7052602767944,1.9465671225827376e-05,4.939124538076537e-10
1.1488190540641756e-09,24414,108,3329.6701004505157,1744389954.7239845,3.0410722047898247e-10,3326.6646280288696,2.1768105246559734e-05,8.44711833585193e-10
3.897936804776749e-10,26855,109,3660.475040435791,1744390285.5289245,1.5862914318391436e-10,3657.4696159362793,1.5066443880914966e-05,2.311645372937605e-10
2.818366212050613e-10,29540,110,4024.4924309253693,1744390649.546315,1.0128320100776216e-10,4021.4869990348816,1.4410193853105864e-05,1.8055342019729914e-10
4.838467076584392e-10,32494,111,4425.223835706711,1744391050.2777197,1.0247091250357557e-10,4422.218381404877,1.29842182629738e-05,3.8137579515486363e-10
3.6797199262159044e-10,35744,112,4865.883640766144,1744391490.9375248,8.90492174407104e-11,4862.878192663193,1.1473802570200673e-05,2.7892277518088e-10
4.2866557721534696e-10,39318,113,5350.2332446575165,1744391975.2871287,7.197150543183564e-11,5347.227826356888,1.4371370953261515e-05,3.5669407178351133e-10
2.3293541813150745e-10,43250,114,5883.19579744339,1744392508.2496815,1.1104415540926438e-10,5880.190320968628,1.4453459287198185e-05,1.2189126272224306e-10
2.2014637531476688e-10,47575,115,6470.010831594467,1744393095.0647156,5.4745068340457014e-11,6467.005370378494,9.14122812445218e-06,1.6540130697430987e-10
1.555065075954321e-10,51506,116,7003.0590624809265,1744393628.1129465,4.4180643650828717e-11,7000.053641080856,8.94709056013407e-06,1.113258639446034e-10
