_runtime,loss_boundary,step,time,_timestamp,loss_interior,loss,_step,l2_error
12.739223957061768,3.4106581231206756e-06,40,9.695060729980469,1743888039.335363,9.07463241444032e-06,1.2485290537560995e-05,40,0.0023215504431548925
13.007138967514038,3.342351284882527e-06,42,9.962947368621826,1743888039.603278,8.198448626759582e-06,1.1540799911642108e-05,41,0.002065122946881716
13.547700643539429,2.2353246082861425e-06,46,10.503448486328125,1743888040.1438396,5.983888701696007e-06,8.219213309982149e-06,42,0.001414652472973701
14.087879657745361,1.6508447859969574e-06,50,11.043546676635742,1743888040.6840186,3.4355735718072225e-06,5.0864183578041795e-06,43,0.0011840094926404644
14.801695346832275,1.0026172532885555e-06,55,11.75714635848999,1743888041.3978343,2.7724333146446732e-06,3.7750505679332287e-06,44,0.0010054515188272694
15.603881120681763,7.151882852849012e-07,61,12.559633255004883,1743888042.20002,1.836704378953333e-06,2.551892664238234e-06,45,0.0007194701148887728
16.41862940788269,7.158020624326496e-07,67,13.374307632446289,1743888043.0147684,1.6605300364737615e-06,2.376332098906411e-06,46,0.0009082957045460419
17.224761724472046,5.113465141113684e-07,73,14.180498361587524,1743888043.8209007,1.2798511317393944e-06,1.7911976458507628e-06,47,0.0007425740362885367
18.29320502281189,7.869507791313981e-07,81,15.248997688293457,1743888044.889344,1.081202757353154e-06,1.8681535364845522e-06,48,0.0007153674599015845
19.363828897476196,7.166919363132708e-07,89,16.319581031799316,1743888045.9599679,1.0521072235847046e-06,1.7687991598979755e-06,49,0.0007611723703787372
20.55956244468689,7.098382814567614e-07,98,17.515329837799072,1743888047.1557014,5.872920308658169e-07,1.2971303123225782e-06,50,0.000670340837293105
21.760752201080322,2.9120742983545826e-07,107,18.716498613357544,1743888048.3568912,5.657984214943033e-07,8.570058513297615e-07,51,0.000618390325210621
23.237344980239868,2.961705816274999e-07,118,20.192986488342285,1743888049.833484,5.484353987829437e-07,8.446059804104436e-07,52,0.0004897642107903332
24.836001873016357,2.9583481282691534e-07,130,21.791758060455322,1743888051.4321408,6.464039514047553e-07,9.422387642316707e-07,53,0.0005350766123465349
26.58553409576416,3.735823086884943e-07,143,23.54100728034973,1743888053.181673,4.5776558546086033e-07,8.313478941493546e-07,54,0.0004824635128020256
28.448546886444092,2.5952386695068017e-07,157,25.404053688049316,1743888055.0446858,3.463262787134417e-07,6.058501456641219e-07,55,0.00043218212169983866
30.441930532455444,2.6612987397083987e-07,172,27.3976149559021,1743888057.0380695,3.459091726330483e-07,6.120390466038881e-07,56,0.000419375419513681
32.86501693725586,2.3110102093087284e-07,190,29.820733785629272,1743888059.461156,3.1089534486612984e-07,5.419963657970026e-07,57,0.00045295470507599063
35.27429938316345,1.5583716029574782e-07,208,32.230037450790405,1743888061.8704383,2.3575036609942966e-07,3.9158752639517745e-07,58,0.0004114795659900853
38.080098152160645,1.0492315022907002e-07,229,35.03577637672424,1743888064.676237,2.3480783159470622e-07,3.397309818237762e-07,59,0.0003104710216968428
41.15926694869995,7.103065754623943e-08,252,38.11492919921875,1743888067.755406,2.229667416671992e-07,2.9399739921343864e-07,60,0.00028898318776744323
44.50806999206543,1.5762800408627197e-07,277,41.46374845504761,1743888071.104209,2.5279977287906006e-07,4.1042777696533204e-07,61,0.0003148655796759212
48.39699196815491,1.1450583350166689e-07,305,45.35259675979614,1743888074.993131,1.6385862111271162e-07,2.783644546143785e-07,62,0.0002778790024825877
52.4727258682251,7.064306891917523e-08,335,49.428356647491455,1743888079.0688648,1.584206330818847e-07,2.2906370200105993e-07,63,0.0002738389280581036
57.1352219581604,1.0336264263678939e-07,369,54.09065294265747,1743888083.731361,1.305351766140319e-07,2.3389781925082128e-07,64,0.0002782718524529159
62.088703632354736,7.432164332557008e-08,406,59.04429340362549,1743888088.6848426,1.0124502565302302e-07,1.755666689785931e-07,65,0.00021627150442439996
67.43368673324585,6.002133497435887e-08,446,64.38944888114929,1743888094.0298257,9.710527288633295e-08,1.5712660786069184e-07,66,0.00020526064072705778
73.56751680374146,5.9288419361397366e-08,491,70.52281379699707,1743888100.1636558,1.1773449953257539e-07,1.7702291889397276e-07,67,0.00021165146294848444
80.10979676246643,6.238076986748612e-08,540,77.06548643112183,1743888106.7059357,5.589568188082766e-08,1.1827645174831379e-07,68,0.00022602889574650892
87.42284274101257,4.1718866224575316e-08,594,84.3785572052002,1743888114.0189817,4.9284415949150475e-08,9.10032821737258e-08,69,0.00016163253460431168
95.3193244934082,2.887789197049721e-08,653,92.27479028701782,1743888121.9154634,4.2906052358948274e-08,7.178394432944548e-08,70,0.00014810635632320633
103.96592235565186,3.8327752657865295e-08,718,100.92162799835205,1743888130.5620613,5.15414572350616e-08,8.98692098929269e-08,71,0.0001874843328723815
113.54824090003967,3.612442625374231e-08,790,110.50366377830505,1743888140.1443799,4.242652813773464e-08,7.855095439147694e-08,72,0.0001556939583989559
124.07069969177246,2.309589149976246e-08,869,121.02637791633606,1743888150.6668386,4.786013387713723e-08,7.09560253768997e-08,73,0.00015604517020851948
135.65562438964844,1.9215700878392852e-08,956,132.6113257408142,1743888162.2517633,2.984502520578938e-08,4.906072608418223e-08,74,0.0001265076592578351
148.43843865394592,3.2325441335113324e-08,1052,145.39377069473267,1743888175.0345776,2.8942508490687376e-08,6.12679498258007e-08,75,0.0001272158557016543
162.4548168182373,2.1389725772049405e-08,1157,159.41056609153748,1743888189.0509558,2.655234372468701e-08,4.7942069496736416e-08,76,0.00012693438308003014
177.760844707489,1.7808219898719814e-08,1272,174.7161898612976,1743888204.3569837,1.663155479256759e-08,3.443977469128741e-08,77,0.0001314972249851722
194.82237434387207,1.8312678328265795e-08,1400,191.7780966758728,1743888221.4185133,2.0066977216435466e-08,3.837965554470126e-08,78,0.00011462407342431783
213.35023951530457,1.2898320348428168e-08,1539,210.3057336807251,1743888239.9463785,1.4852777681615655e-08,2.775109803004382e-08,79,9.008842663376904e-05
233.83414578437805,9.628540196043422e-09,1693,230.7897493839264,1743888260.4302847,1.6299308781262915e-08,2.5927848977306337e-08,80,0.00010474985032628264
256.4917311668396,7.96673401627723e-09,1863,253.4471251964569,1743888283.0878701,1.1834283213065248e-08,1.9801017229342477e-08,81,8.252518818193237e-05
281.28934836387634,7.055975184687778e-09,2049,278.2450134754181,1743888307.8854873,9.290987834801976e-09,1.6346963019489754e-08,82,7.94499628537146e-05
308.6598711013794,5.7464560143455034e-09,2254,305.615318775177,1743888335.25601,4.799694608242673e-09,1.0546150622588177e-08,83,6.793808938078997e-05
338.66260051727295,7.501303951573609e-09,2479,335.6180591583252,1743888365.2587395,7.637752709310762e-09,1.5139056660884373e-08,84,7.598580321058637e-05
371.6757011413574,7.486042261039388e-09,2727,368.63105750083923,1743888398.27184,4.896991231577094e-09,1.2383033492616481e-08,85,7.168227790220867e-05
408.0210371017456,4.394541145670039e-09,3000,404.97637963294983,1743888434.617176,4.284965292729938e-09,8.679506438399978e-09,86,6.677826051903373e-05
447.8617753982544,4.004775921849228e-09,3299,444.8171706199646,1743888474.4579144,2.791601191501148e-09,6.796377113350375e-09,87,5.789029948463067e-05
492.31897473335266,3.726924818416341e-09,3629,489.27441453933716,1743888518.9151137,2.218605914747142e-09,5.945530733163482e-09,88,5.308305712972554e-05
541.1482694149017,2.9970951078925455e-09,3992,538.1036036014557,1743888567.7444084,2.2054752199878093e-09,5.202570327880355e-09,89,5.637669522112047e-05
594.6040308475494,2.5898617835042837e-09,4391,591.5594573020935,1743888621.2001698,2.260216619562778e-09,4.850078403067062e-09,90,5.1985975668631307e-05
653.8784971237183,2.372129337892771e-09,4831,650.8339080810547,1743888680.474636,1.6416895281852205e-09,4.013818866077992e-09,91,6.708203230528703e-05
718.9707224369049,2.8917549119863777e-09,5314,715.9261696338654,1743888745.5668614,9.410624113474446e-10,3.832817323333822e-09,92,4.00326922519383e-05
790.4965159893036,1.3974392898247825e-09,5845,787.4518797397614,1743888817.092655,1.2375123008534751e-09,2.6349515906782576e-09,93,3.263442583396943e-05
869.8161816596985,1.1767372447540408e-09,6429,866.7715513706207,1743888896.4123206,5.781720030630278e-10,1.7549092478170686e-09,94,3.702858804621863e-05
957.0637328624725,1.4919128367344803e-09,7072,954.0190327167511,1743888983.6598718,1.0309757241198804e-09,2.5228885608543605e-09,95,3.543342544887e-05
1053.3756370544434,7.381406755323482e-10,7779,1050.33114695549,1743889079.971776,4.3527048393199793e-10,1.1734111594643461e-09,96,2.4143824578584465e-05
1159.8312468528748,1.8903701968514243e-09,8557,1156.7865862846375,1743889186.4273858,7.161342897281061e-10,2.6065044865795304e-09,97,3.717931495111661e-05
1275.5532529354095,5.886999015003784e-10,9413,1272.5087237358093,1743889302.149392,2.9395369137126285e-10,8.826535928716412e-10,98,3.839551145177722e-05
1403.456084728241,9.408032858393722e-10,10354,1400.4114470481873,1743889430.0522237,3.440953882467578e-10,1.28489867408613e-09,99,2.4489683672574976e-05
1543.4070842266083,5.759452645520744e-10,11389,1540.3624670505524,1743889570.0032232,3.8042788036698454e-10,9.56373144919059e-10,100,2.0700684437375118e-05
1697.355019569397,4.197089194644273e-10,12528,1694.3093101978302,1743889723.9511585,2.0397629858338495e-10,6.236852180478122e-10,101,1.9273564701366126e-05
1867.4344973564148,4.836439079000601e-10,13781,1864.3898921012878,1743889894.0306363,2.460340613347536e-10,7.296779692348136e-10,102,1.866657464029894e-05
2054.2222018241882,4.2079020401080395e-10,15159,2051.177635192871,1743890080.8183408,2.6404971542712304e-10,6.84839919437927e-10,103,1.812802843318642e-05
2262.1308209896088,6.303833602196972e-10,16675,2259.0862476825714,1743890288.72696,2.1301117734311764e-10,8.433945375628149e-10,104,1.555566371858055e-05
2487.9578487873077,3.0820395317360353e-10,18342,2484.91318154335,1743890514.5539877,1.1990800712734518e-10,4.281119603009487e-10,105,1.8652761682765644e-05
2737.240578889847,1.9483803527699837e-10,20177,2734.19504070282,1743890763.8367178,2.355487827545292e-10,4.303868180315276e-10,106,1.594276638816579e-05
3014.2374951839447,2.4051057887040446e-10,22194,3011.192828655243,1743891040.8336341,9.049621169358207e-11,3.310067905639865e-10,107,1.1765187296180969e-05
3317.2083535194397,2.0814580625085616e-10,24414,3314.163699865341,1743891343.8044925,6.7986078181749e-11,2.7613188443260516e-10,108,1.2379111496173964e-05
3652.25590968132,1.72547132365425e-10,26855,3649.211386203766,1743891678.8520486,4.671225421806811e-11,2.192593865834931e-10,109,9.325971648345746e-06
4018.217427253723,1.4580464285703988e-10,29540,4015.17289185524,1743892044.8135662,5.415986464283806e-11,1.9996450749987793e-10,110,1.3561202476297172e-05
4417.7955458164215,1.191089654399053e-10,32494,4414.750926494598,1743892444.3916848,4.812041366617013e-11,1.6722937910607543e-10,111,7.596686316882462e-06
4860.750495433807,9.401205486393213e-11,35744,4857.705796718597,1743892887.3466344,4.900235931856927e-11,1.430144141825014e-10,112,7.546862644869698e-06
5345.1468625068665,1.0888630468827903e-10,39318,5342.100759506226,1743893371.7430015,2.0856211690918504e-11,1.2974251637919755e-10,113,9.108818093195043e-06
5879.6824107170105,5.0864566615981154e-11,43250,5876.637752532959,1743893906.2785497,3.844809888386634e-11,8.931266549984749e-11,114,7.541033380856251e-06
6464.556300401688,5.285212834303091e-11,47575,6461.511744737625,1743894491.1524394,3.014174267587577e-11,8.299387101890668e-11,115,7.613201026620265e-06
7003.120968818665,6.617562249253497e-11,51556,7000.076331377029,1743895029.7171078,2.974942372913412e-11,9.59250462216691e-11,116,6.141200966737391e-06
