step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
0,0,124.82204234786025,3.348653793334961,2.220789909362793,1.6075145901832368,123.2499971429984,1.5720452048618543,1744387420.5923238
1,1,120.87577061296895,3.3652613162994385,2.6378610134124756,1.606537053545297,119.30904775384496,1.5667228591239784,1744387420.6089313
2,2,113.37487275921688,3.380373477935791,2.652423858642578,1.6051982681541863,111.75054121873214,1.6243315404847494,1744387420.6240435
3,3,130.7966121597858,3.393526315689087,2.6655452251434326,1.6033782123535179,128.68957778482638,2.107034374959423,1744387420.6371963
4,4,120.76183705911622,3.406424045562744,2.6782593727111816,1.6011526401217178,119.39532954675,1.366507512366208,1744387420.650094
5,5,130.37565629046603,3.419069528579712,2.6911368370056152,1.598622122723561,128.84761530073828,1.528040989727736,1744387420.6627395
6,6,123.06884620803095,3.4308838844299316,2.702932357788086,1.5959164449573608,121.63894785854474,1.4298983494862016,1744387420.6745539
7,7,118.07118159173484,3.443834066390991,2.7158396244049072,1.5929813083358977,116.73624123723849,1.3349403544963565,1744387420.687504
8,8,122.65942492071582,3.4626946449279785,2.733201026916504,1.5898690122586139,120.9603997805121,1.6990251402037166,1744387420.7063646
9,9,126.0784723373391,3.478627920150757,2.7506184577941895,1.586630487813061,124.65077879104298,1.4276935462961058,1744387420.722298
10,10,132.2435916496885,3.4906113147735596,2.762632369995117,1.5832870490691018,130.63607963754257,1.6075120121459514,1744387420.7342813
11,11,115.69214796614199,3.5032734870910645,2.775221824645996,1.5798116203030275,114.3556598047355,1.3364881614064925,1744387420.7469435
12,12,114.09756006638688,3.516174554824829,2.7881360054016113,1.57610131830953,112.7514595608576,1.3461005055292776,1744387420.7598445
13,13,115.93582867526845,3.5289244651794434,2.80120587348938,1.572200275270332,114.55322012847572,1.3826085467927351,1744387420.7725945
14,14,129.54096079719946,3.5418543815612793,2.813737154006958,1.567971071510027,127.94189208370008,1.5990687134993733,1744387420.7855244
15,15,121.57173574048271,3.5584492683410645,2.8303003311157227,1.5633599847940678,120.131548140342,1.4401876001407041,1744387420.8021193
16,16,112.00767227288434,3.5705559253692627,2.842517137527466,1.5583228915595488,110.59087769060189,1.416794582282447,1744387420.814226
17,17,130.45447967838206,3.583219528198242,2.8551251888275146,1.5527233085829881,129.05561739210108,1.3988622862809643,1744387420.8268895
18,18,118.08419644570081,3.5953171253204346,2.867205858230591,1.5464342063885848,116.66902071644623,1.4151757292545915,1744387420.838987
19,19,129.83887742844402,3.607954502105713,2.879857301712036,1.539260646365397,128.31559385592467,1.5232835725193372,1744387420.8516245
20,20,117.08559817853175,3.625070333480835,2.897116184234619,1.531152869967317,115.43079163976634,1.6548065387654072,1744387420.8687403
21,21,129.01432577786213,3.636970043182373,2.9090423583984375,1.521798643170129,128.07352775042156,0.940798027440572,1744387420.88064
22,22,113.68754760051128,3.654158115386963,2.9260973930358887,1.5109701774529154,112.4425871408477,1.2449604596635668,1744387420.897828
23,23,124.2602476698352,3.6667799949645996,2.938722848892212,1.4979746308236552,123.07330420781085,1.1869434620243444,1744387420.91045
24,24,124.05926378748124,3.6786556243896484,2.9506778717041016,1.4823440745343885,123.00371670083578,1.0555470866454608,1744387420.9223256
25,25,130.50927739520816,3.6902313232421875,2.962794065475464,1.4630959764179965,129.4815181613427,1.0277592338654542,1744387420.9339013
26,26,110.20231597768577,3.7024621963500977,2.9750335216522217,1.4401741182365133,108.82277479782171,1.3795411798640675,1744387420.9461322
27,27,126.29200803135846,3.7147164344787598,2.9872689247131348,1.410761079582687,125.00045405922806,1.291553972130401,1744387420.9583864
28,28,118.8459162210707,3.726773977279663,2.999336004257202,1.3721636493430893,117.66606428832898,1.179851932741713,1744387420.970444
29,29,117.20868487983452,3.739025354385376,3.0115954875946045,1.321542478412066,116.2644018385071,0.9442830413274189,1744387420.9826953
30,30,116.38970920623393,3.753833055496216,3.0264198780059814,1.253365584241255,115.288361906333,1.1013472999009413,1744387420.997503
31,31,102.54169720328454,3.769826889038086,3.042409658432007,1.1583818902138372,101.73777919928216,0.8039180040023871,1744387421.0134969
32,32,107.41436173120782,3.7851288318634033,3.057706117630005,1.0133361099875355,106.72667158534448,0.6876901458633372,1744387421.0287988
33,33,103.47166840306318,3.8016135692596436,3.0741899013519287,0.8424350702505802,102.96441023417194,0.5072581688912338,1744387421.0452836
34,34,88.33308706004127,3.8135671615600586,3.0861449241638184,1.0234483036644189,87.86195781272845,0.4711292473128225,1744387421.0572371
35,35,55.987159863012636,3.8249614238739014,3.097510814666748,1.5935274206492867,55.18274312169942,0.80441674131322,1744387421.0686314
36,36,92.40942876151746,3.8368091583251953,3.108917236328125,0.9269093541001374,90.504228573958,1.905200187559458,1744387421.0804791
37,37,32.66453129771815,3.848276138305664,3.1208221912384033,1.632526469101056,32.021269266092304,0.6432620316258455,1744387421.0919461
38,38,70.29247382674852,3.8605241775512695,3.133028268814087,3.0796837963675694,68.87056447301708,1.4219093537314371,1744387421.1041942
39,39,120.31228469547968,3.8770320415496826,3.1495790481567383,2.7333011673962178,115.61859611449147,4.693688580988208,1744387421.120702
40,40,111.49424216028976,3.888380765914917,3.1609671115875244,1.35174125971403,107.85710080669092,3.6371413535988295,1744387421.1320508
42,41,94.34988937535968,3.909370183944702,3.1819050312042236,1.8072022583028948,93.24816842871331,1.1017209466463607,1744387421.1530402
46,42,92.40486843037698,3.9493227005004883,3.2218620777130127,1.885721875299667,91.31026113946557,1.0946072909114088,1744387421.1929927
50,43,55.23415723222711,3.9968881607055664,3.269454002380371,0.6681664755975207,54.63020211203043,0.6039551201966772,1744387421.2405581
55,44,26.533474594988792,4.046322345733643,3.318804979324341,0.664085132477258,25.379084388295595,1.1543902066931977,1744387421.2899923
61,45,19.64348680440836,4.107765436172485,3.3802649974823,0.8675972858792769,18.574233155587468,1.0692536488208935,1744387421.3514354
67,46,15.830657230240625,4.172626972198486,3.445110321044922,1.2349928196444226,14.742890486996169,1.0877667432444562,1744387421.416297
73,47,14.835502483013524,4.2328619956970215,3.505373477935791,1.4563666246409162,13.709802526188728,1.1256999568247965,1744387421.476532
81,48,12.283684918045804,4.313282012939453,3.585797071456909,1.805578112442524,9.767942467685842,2.5157424503599617,1744387421.556952
89,49,7.29052391525304,4.397629976272583,3.670076370239258,1.6438116089961108,5.9040278733426295,1.3864960419104102,1744387421.6413
98,50,5.500539241265708,4.486140727996826,3.7586348056793213,1.5625871843044388,4.013812054929136,1.4867271863365716,1744387421.7298107
107,51,4.24970431181681,4.575534820556641,3.8480372428894043,1.357290671883957,3.063135969473882,1.1865683423429285,1744387421.8192048
118,52,4.051744280917454,4.68837308883667,3.9608469009399414,1.2542414972643403,3.067532791991015,0.9842114889264393,1744387421.932043
130,53,3.2222117922051496,4.807671070098877,4.080150604248047,1.0976391473126905,2.7212423215566064,0.5009694706485434,1744387422.051341
143,54,4.2709996596765665,4.9362499713897705,4.208707332611084,1.538659535193454,4.046626333055311,0.22437332662125545,1744387422.17992
157,55,3.4020238587329334,5.083456516265869,4.355930805206299,0.7639007603857625,3.050015489869411,0.3520083688635227,1744387422.3271265
172,56,1.7465671538744372,5.2371838092803955,4.509636402130127,0.3926356911823292,1.6321050194188997,0.1144621344555374,1744387422.4808538
190,57,1.417539240988922,5.4146013259887695,4.687068700790405,0.3191385541083952,1.3217096115580698,0.09582962943085221,1744387422.6582713
208,58,0.9348482624813099,5.596378803253174,4.868777751922607,0.24349504499612176,0.8963118146611191,0.03853644782019089,1744387422.8400488
229,59,0.7906723145738296,5.801012754440308,5.073496103286743,0.3082481311470646,0.7573775967119218,0.0332947178619077,1744387423.0446827
252,60,0.6279511645431735,6.024977684020996,5.297506332397461,0.19093119165574512,0.6080672370947607,0.019883927448412688,1744387423.2686477
277,61,0.622128847807482,6.273088216781616,5.5455710887908936,0.19489358819259012,0.5916760676095557,0.030452780197926348,1744387423.5167582
305,62,0.5194424887375266,6.546478986740112,5.818992853164673,0.19909340100395617,0.4972208327505971,0.022221655986929562,1744387423.790149
335,63,0.33008626798415114,6.839112043380737,6.111579418182373,0.1576962802501652,0.3152214929345839,0.01486477504956726,1744387424.082782
369,64,0.15040835557924875,7.174098491668701,6.446582078933716,0.11535959788265915,0.13705049579157716,0.013357859787671589,1744387424.4177685
406,65,0.07780075830704282,7.532771348953247,6.805246353149414,0.09346722612076773,0.0709390735371243,0.006861684769918527,1744387424.7764413
446,66,0.04627569487540188,7.9271416664123535,7.19960880279541,0.08258355074084628,0.04115144913419299,0.005124245741208895,1744387425.1708117
491,67,0.04275463465207691,8.364850521087646,7.637308359146118,0.07326914011897762,0.03821361237286472,0.004541022279212194,1744387425.6085205
540,68,0.03805727298065589,8.845915079116821,8.118357181549072,0.06102794389973471,0.03381579078031881,0.004241482200337084,1744387426.089585
594,69,0.034550481460438424,9.369932413101196,8.642358779907227,0.0731045040883373,0.030786282320507247,0.003764199139931178,1744387426.6136024
653,70,0.03619309318955333,9.94125485420227,9.21372652053833,0.0832782542094188,0.03135745967410337,0.004835633515449958,1744387427.1849248
718,71,0.030255774694376306,10.574281692504883,9.846748352050781,0.06362417481484026,0.026387304686352888,0.003868470008023417,1744387427.8179517
790,72,0.03988172301811116,11.284471035003662,10.556922197341919,0.06991145860760278,0.03624344685054104,0.003638276167570117,1744387428.528141
869,73,0.025568699977720283,12.046648502349854,11.319108724594116,0.05589891544997137,0.01858752906512567,0.006981170912594612,1744387429.2903185
956,74,0.023859177858383592,12.891839265823364,12.164283514022827,0.05343793308301708,0.021295827596036605,0.0025633502623469855,1744387430.1355093
1052,75,0.020949698207073358,13.829028129577637,13.101422548294067,0.06090976445761951,0.017523159644289774,0.0034265385627835834,1744387431.072698
1157,76,0.01672252628295414,14.852496862411499,14.124922513961792,0.048666471726035075,0.014903255880923246,0.001819270402030896,1744387432.0961668
1272,77,0.01445578388145166,15.969929695129395,15.242373943328857,0.04950231721572598,0.012687267945894351,0.0017685159355573094,1744387433.2135997
1400,78,0.027456853803139034,17.21470832824707,16.487093925476074,0.08179515164584891,0.021879007332537198,0.005577846470601835,1744387434.4583783
1539,79,0.018799090069449468,18.567452907562256,17.839902877807617,0.03961228959015399,0.016191741604094242,0.002607348465355226,1744387435.811123
1693,80,0.012343814876241291,20.06028461456299,19.332735776901245,0.04443694984816706,0.010986642945289827,0.0013571719309514647,1744387437.3039546
1863,81,0.010946767818516508,21.708876848220825,20.981328010559082,0.03927300569795616,0.009790789912735135,0.0011559779057813717,1744387438.9525468
2049,82,0.015246297121540447,23.518871784210205,22.79110336303711,0.037934183028826944,0.01204221039212336,0.0032040867294170876,1744387440.7625418
2254,83,0.010742132888343373,25.51855778694153,24.790953636169434,0.04836651312544629,0.009189717589601727,0.0015524152987416455,1744387442.7622278
2479,84,0.009554207504403764,27.714505195617676,26.986854076385498,0.03176148830037801,0.00824500514512159,0.0013092023592821745,1744387444.9581752
2727,85,0.007309118475138909,30.119997024536133,29.392433643341064,0.0314091865998654,0.0060832809762224275,0.0012258374989164817,1744387447.363667
3000,86,0.006075365174146198,32.83378052711487,32.10629487037659,0.03957218565546105,0.0052760034066584235,0.0007993617674877737,1744387450.0774505
3299,87,0.007188806926959543,35.72676873207092,34.999218225479126,0.06853563255297469,0.006234038161275537,0.0009547687656840055,1744387452.9704387
3629,88,0.008488695991782516,38.928571462631226,38.20099997520447,0.02571808727857807,0.007489608270096776,0.0009990877216857405,1744387456.1722414
3992,89,0.007166901064522273,42.43639135360718,41.70882773399353,0.038237133395434816,0.0066500520459514215,0.0005168490185708516,1744387459.6800613
4391,90,0.004466492289724033,46.314838886260986,45.58725357055664,0.025312816821144193,0.003960391407713804,0.0005061008820102283,1744387463.5585089
4831,91,0.004036400272602767,50.590768575668335,49.86294603347778,0.022137592760641586,0.0034780977213963622,0.0005583025512064041,1744387467.8344386
5314,92,0.005019494315568999,55.28040432929993,54.55274295806885,0.019769530804753046,0.004158022283400954,0.0008614720321680453,1744387472.5240743
5845,93,0.0037132894660205197,60.42617893218994,59.69860053062439,0.03725885751314775,0.003230836081307201,0.0004824533847133189,1744387477.669849
6429,94,0.006710176989164989,66.12130069732666,65.39371609687805,0.07304816623976719,0.006074981894494952,0.0006351950946700364,1744387483.3649707
7072,95,0.0029765846074301418,72.32451438903809,71.59686326980591,0.024911891834042337,0.0026592600040504493,0.00031732460337969236,1744387489.5681844
7779,96,0.00330043844684815,79.17116189002991,78.44330620765686,0.028472055763967143,0.0030557370793304474,0.00024470136751770263,1744387496.4148319
8557,97,0.005028895814839203,86.71120381355286,85.98363256454468,0.03545829290415857,0.004151928322386172,0.0008769674924530316,1744387503.9548738
9413,98,0.0025975079734642547,95.03017568588257,94.30260825157166,0.01831829001043767,0.002333240820741905,0.0002642671527223498,1744387512.2738457
10354,99,0.003167563360884907,104.13894605636597,103.41108083724976,0.02681919605685823,0.002728338739145536,0.00043922462173937103,1744387521.382616
11389,100,0.0029955485954064835,114.15261626243591,113.42497634887695,0.01800807864827633,0.0027986243120751287,0.00019692428333135465,1744387531.3962862
12528,101,0.0038927718492462846,125.21791791915894,124.49035263061523,0.038175674604959804,0.003710238314732559,0.00018253353451372573,1744387542.461588
13781,102,0.00447025983152241,137.33339929580688,136.60581612586975,0.03541177540622118,0.0035470967448640654,0.0009231630866583447,1744387554.5770693
15159,103,0.001892583715179526,150.6824803352356,149.9545612335205,0.01576639174161236,0.001673915804550277,0.00021866791062924898,1744387567.9261503
16675,104,0.00196466547053732,165.4219217300415,164.69436812400818,0.012132984449546705,0.0017932889972600927,0.00017137647327722751,1744387582.6655917
18342,105,0.001900876509605432,181.56240797042847,180.83477663993835,0.012672365178703212,0.00173092256001613,0.0001699539495893019,1744387598.806078
20177,106,0.0026829145075488482,199.32710599899292,198.59932708740234,0.016836059434444176,0.002265840332633398,0.0004170741749154499,1744387616.570776
22194,107,0.0018835137329992963,218.89169096946716,218.1641263961792,0.011846574634173575,0.0017224431838852464,0.00016107054911405002,1744387636.135361
24414,108,0.0016521082192209769,240.39884448051453,239.67099142074585,0.009649183330539926,0.0015279816804981204,0.00012412653872285643,1744387657.6425145
26855,109,0.0022926073787814293,264.01457476615906,263.2869436740875,0.019141887201992072,0.0020625905514515086,0.00023001682732992065,1744387681.2582448
29540,110,0.0016275761510572307,289.94656229019165,289.21895384788513,0.014293235287140814,0.0015205097352654206,0.00010706641579181009,1744387707.1902323
32494,111,0.0020499376571520263,318.54391980171204,317.8161289691925,0.013673002879820642,0.0017643578251691362,0.0002855798319828902,1744387735.7875898
35744,112,0.001523092691008911,350.01902055740356,349.2912018299103,0.0160497376906582,0.0014292201339242202,9.3872557084691e-05,1744387767.2626905
39318,113,0.0016943080842830491,384.6175079345703,383.8898391723633,0.011444856695960237,0.0014700159967834065,0.00022429208749964258,1744387801.861178
43250,114,0.0012784214007370497,422.64943385124207,421.92163467407227,0.016622126908799082,0.0012145842260635465,6.383717467350329e-05,1744387839.8931038
47575,115,0.0033237062604788577,464.5375735759735,463.80998635292053,0.02414369656060769,0.0029688541270319487,0.0003548521334469089,1744387881.7812436
52332,116,0.0011356943520389013,510.56893396377563,509.84108781814575,0.009754788484048147,0.0010345651860111556,0.00010112916602774576,1744387927.812604
57566,117,0.0029448018115957233,561.3195195198059,560.5916566848755,0.033281578942096365,0.0027063894363912647,0.00023841237520445848,1744387978.5631895
63322,118,0.002636639094902623,617.0134241580963,616.2856304645538,0.033078192382057336,0.0024272218802492656,0.0002094172146533576,1744388034.2570941
69654,119,0.00147699033842664,678.2955434322357,677.5677189826965,0.01889796413150821,0.001030599695057243,0.0004463906433693972,1744388095.5392134
76620,120,0.0009673485023773081,745.6733546257019,744.9456086158752,0.010515212389313208,0.0007923013334477768,0.00017504716892953129,1744388162.9170246
84281,121,0.0008037250784886218,819.8388140201569,819.1109702587128,0.009987381266696196,0.0006702871907131612,0.00013343788777546054,1744388237.082484
92710,122,0.0006322554503216959,901.4353635311127,900.7074725627899,0.01004131473531296,0.0005362499268353426,9.600552348635337e-05,1744388318.6790335
101980,123,0.0006632556117997497,991.2944049835205,990.5665376186371,0.008772834379577984,0.0005410573676433217,0.0001221982441564281,1744388408.538075
112178,124,0.0008206616389548361,1090.1407186985016,1089.4128241539001,0.017039840220036708,0.0006705299198879364,0.00015013171906689965,1744388507.3843887
123396,125,0.0003806516607205099,1198.6746785640717,1197.9468400478363,0.010485305897321287,0.00030424688528276445,7.640477543774546e-05,1744388615.9183486
135736,126,0.0003274801362928458,1318.0605368614197,1317.332690000534,0.007216913730451827,0.0002824266746501082,4.505346164273762e-05,1744388735.3042068
149309,127,0.0003848563162481715,1449.460165977478,1448.7323212623596,0.010851463666411758,0.0003373294288570234,4.752688739114811e-05,1744388866.703836
164240,128,0.00032559426232807014,1593.9086418151855,1593.1807610988617,0.009302126445988207,0.0002892418080304365,3.6352454297633665e-05,1744389011.1523118
180664,129,0.0004304821912169827,1753.0067782402039,1752.2789418697357,0.00808662068510313,0.00037787599532596505,5.260619589101766e-05,1744389170.2504482
198731,130,0.0003618860061412661,1927.8413438796997,1927.1135272979736,0.0055364223439146034,0.00031996767431879177,4.191833182247433e-05,1744389345.0850139
218604,131,0.00022649944990847537,2120.3136236667633,2119.585795879364,0.004247887432093428,0.0001919959240954044,3.450352581307097e-05,1744389537.5572937
240464,132,0.0002726899524626466,2331.937322616577,2331.209533214569,0.00901755604574212,0.000235616316365753,3.707363609689364e-05,1744389749.1809926
264510,133,0.00012253638148297164,2564.7167735099792,2563.9889006614685,0.0035137672491911153,0.00010697811199164422,1.555826949132743e-05,1744389981.9604435
290961,134,0.00013936196191030085,2820.833724975586,2820.10587310791,0.0029403226337507355,0.00012793811208500788,1.1423849825292972e-05,1744390238.077395
320057,135,0.00010952208282488923,3102.658515691757,3101.9306738376617,0.003292780959966694,9.84229980223686e-05,1.1099084802520627e-05,1744390519.9021857
352063,136,0.0001018938356857354,3412.4857726097107,3411.7579379081726,0.003590855881806262,9.412254020415809e-05,7.771295481577312e-06,1744390829.7294426
387269,137,0.00011173256363037004,3753.577975511551,3752.850131750107,0.0038843642529588986,0.00010057514168160585,1.1157421948764196e-05,1744391170.8216455
425996,138,8.205654964619598e-05,4128.694039583206,4127.966194629669,0.004591061187664692,7.374790296041795e-05,8.308646685778018e-06,1744391545.9377096
468596,139,9.78110784272032e-05,4541.120928525925,4540.393051862717,0.0044853403342961715,8.138885995760792e-05,1.6422218469595275e-05,1744391958.3645985
515455,140,0.000138808181792349,4994.487562179565,4993.759723901749,0.0025739136132478324,0.00012121103460452049,1.7597147187828523e-05,1744392411.7312322
567001,141,8.910176908040633e-05,5493.471981287003,5492.744121789932,0.0027432496443621276,8.180282923698916e-05,7.2989398434171674e-06,1744392910.7156513
623701,142,0.0001259212594903396,6042.517392396927,6041.78958439827,0.0037715388997511304,0.0001165030541807979,9.418205309541685e-06,1744393459.7610624
686071,143,8.808862395144332e-05,6646.418890476227,6645.691017627716,0.003865395341216092,8.038458468457693e-05,7.704039266866393e-06,1744394063.6625605
722585,144,9.144148807313057e-05,7000.735268115997,7000.007392644882,0.0037222873338681518,8.617782907054475e-05,5.263659002585829e-06,1744394417.978938
