step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
0,0,124.82204234786025,4.586467981338501,1.4682910442352295,1.6060632778490307,123.2499971429984,1.5720452048618543,1744393657.739058
1,1,120.68908113782054,4.755531072616577,2.1047475337982178,1.605752865205617,119.11968942279526,1.569391715025269,1744393657.908121
2,2,112.98475733726306,4.903017282485962,2.2523953914642334,1.604192185197327,111.36200069680342,1.6227566404596345,1744393658.0556073
3,3,129.7873789757169,5.043458461761475,2.3916120529174805,1.574504543008127,127.68593428035254,2.1014446953643624,1744393658.1960485
4,4,113.40417716579654,5.187706232070923,2.5371832847595215,1.4931063844575054,112.18505002127344,1.2191271445230927,1744393658.3402963
5,5,113.40917289811168,5.3311052322387695,2.680556058883667,1.665057709030011,112.08799746794465,1.3211754301670378,1744393658.4836953
6,6,90.30303373125896,5.471614837646484,2.8210227489471436,1.5269966965853123,88.78084459714718,1.5221891341117828,1744393658.6242049
7,7,73.52441361251876,5.615051507949829,2.964442253112793,3.3637150056138108,72.2500749322775,1.274338680241261,1744393658.7676415
8,8,53.23239820095946,5.758164405822754,3.107621669769287,3.397966008510812,48.0625443018042,5.169853899155258,1744393658.9107544
9,9,39.709125824073766,5.898190498352051,3.2475948333740234,1.9735442424031473,33.93121493450059,5.777910889573182,1744393659.0507805
10,10,13.323697385333993,6.037792444229126,3.3873016834259033,0.9111222418286034,11.065592015914632,2.2581053694193605,1744393659.1903825
11,11,2.194002787199768,6.179340124130249,3.5288612842559814,0.3194697831673937,1.6612204101654522,0.5327823770343157,1744393659.3319302
12,12,0.5744038778373556,6.319257974624634,3.6687707901000977,0.21532821092507604,0.5292119718326653,0.045191906004690266,1744393659.471848
13,13,0.10825555769527993,6.452093124389648,3.8015923500061035,0.1471562476069391,0.08192661821815973,0.026328939477120197,1744393659.6046832
14,14,0.04400314656769404,6.584981441497803,3.9345152378082275,0.06209933229762599,0.03243027411668867,0.011572872451005373,1744393659.7375715
15,15,0.010743380543147182,6.719898223876953,4.069398641586304,0.026718332932166976,0.008801713944211665,0.0019416665989355176,1744393659.8724883
16,16,0.0031818444874129282,6.8503265380859375,4.19985294342041,0.011400170307491497,0.0028310876417505905,0.0003507568456623379,1744393660.0029166
17,17,0.0006811434322161641,6.989121675491333,4.338608264923096,0.008521234075233924,0.0005906391483526705,9.050428386349347e-05,1744393660.1417117
18,18,0.0003670469276021529,7.129169702529907,4.4786975383758545,0.00906237524449755,0.0003060928631335149,6.095406446863799e-05,1744393660.2817597
19,19,0.000279122636745126,7.271912097930908,4.621425628662109,0.007685070377925862,0.00021868887285630506,6.043376388882095e-05,1744393660.4245021
20,20,0.00016146864752449432,7.40811824798584,4.757594585418701,0.0067663023150977275,0.00012242801246223654,3.904063506225778e-05,1744393660.5607083
21,21,0.0001301676925856447,7.546977996826172,4.896451234817505,0.006838238560060794,0.0001043554087452544,2.5812283840390285e-05,1744393660.699568
22,22,0.00011381796745057852,7.68756628036499,5.037040710449219,0.0029738196356637555,8.755069641599425e-05,2.6267271034584273e-05,1744393660.8401563
23,23,7.523192087922143e-05,7.8222815990448,5.1717939376831055,0.0027669909967922754,6.735313101857284e-05,7.878789860648593e-06,1744393660.9748716
24,24,6.188182811162926e-05,7.953387022018433,5.302905082702637,0.0025579468372554323,5.5112463412101834e-05,6.7693646995274295e-06,1744393661.105977
25,25,5.899899086126577e-05,8.089347839355469,5.4388508796691895,0.0027129187181322424,5.4091113962344716e-05,4.907876898921056e-06,1744393661.2419379
26,26,3.44211120761593e-05,8.226740598678589,5.576189041137695,0.0024973287941248592,2.9425934167502082e-05,4.995177908657218e-06,1744393661.3793306
27,27,3.2423884717508764e-05,8.363147735595703,5.712665557861328,0.002482119305191839,2.862430545746411e-05,3.7995792600446528e-06,1744393661.5157378
28,28,2.5528776052600725e-05,8.499842643737793,5.849366903305054,0.002090920433643646,2.0109849651779845e-05,5.4189264008208825e-06,1744393661.6524327
29,29,2.3755648075033033e-05,8.635061502456665,5.984581232070923,0.0019207834637218544,2.0393708242879413e-05,3.361939832153619e-06,1744393661.7876515
30,30,1.730361668367514e-05,8.770551681518555,6.12005877494812,0.0019815269841001646,1.460876500323934e-05,2.6948516804358013e-06,1744393661.9231417
31,31,1.2485081740789008e-05,8.912358045578003,6.261892080307007,0.0020518016498092826,9.419191362423633e-06,3.0658903783653755e-06,1744393662.064948
32,32,1.2215943565426646e-05,9.044833421707153,6.39434814453125,0.0016828362627139114,9.646219143891573e-06,2.5697244215350734e-06,1744393662.1974235
33,33,1.1947555235312938e-05,9.179192543029785,6.528698444366455,0.0014305496386430232,9.490244560142161e-06,2.4573106751707776e-06,1744393662.3317826
34,34,9.540592220393166e-06,9.309966802597046,6.659487009048462,0.0015093490287767558,8.280046363913169e-06,1.2605458564799972e-06,1744393662.4625568
35,35,8.77062767429209e-06,9.442856311798096,6.792365789413452,0.0015226963043354946,7.329902197885985e-06,1.4407254764061046e-06,1744393662.5954463
36,36,8.07737989001348e-06,9.575452089309692,6.924940347671509,0.001078039388432425,6.688656115954997e-06,1.388723774058484e-06,1744393662.7280421
37,37,7.220523484093686e-06,9.709494352340698,7.059011936187744,0.0009466112879090239,6.466022431725623e-06,7.545010523680635e-07,1744393662.8620844
38,38,7.217997277933124e-06,9.84282636642456,7.192337989807129,0.0011017458743400323,6.0278169551878455e-06,1.1901803227452783e-06,1744393662.9954164
39,39,6.145557437057272e-06,9.975839376449585,7.32532811164856,0.0011135852729484731,5.2686607025924665e-06,8.768967344648053e-07,1744393663.1284294
40,40,5.6837266779076166e-06,10.106137752532959,7.4556403160095215,0.0009694135632134247,4.841038004255011e-06,8.426886736526051e-07,1744393663.2587278
42,41,5.18814054819115e-06,10.371251583099365,7.7206268310546875,0.0007670690766030612,3.952205170748792e-06,1.2359353774423583e-06,1744393663.5238416
46,42,3.349014429020816e-06,10.925102472305298,8.27448844909668,0.0008157287051879048,2.8672914918727173e-06,4.817229371480985e-07,1744393664.0776925
50,43,2.381136152621079e-06,11.478042125701904,8.82729458808899,0.0007728266169461864,1.840515379175667e-06,5.406207734454123e-07,1744393664.6306322
55,44,1.715578210512792e-06,12.161939144134521,9.511183738708496,0.0005980019672009426,1.3432964082795181e-06,3.722818022332738e-07,1744393665.3145292
61,45,1.4389332233366298e-06,12.99092721939087,10.340336084365845,0.0006243443886899112,1.069771143907221e-06,3.6916207942940873e-07,1744393666.1435173
67,46,1.0198037657182877e-06,13.810418844223022,11.15980052947998,0.0006578730218355268,6.8953136297845e-07,3.3027240273983784e-07,1744393666.9630089
73,47,8.276563219343215e-07,14.644898891448975,11.994300842285156,0.0005516566046610712,5.445004775876063e-07,2.8315584434671516e-07,1744393667.797489
81,48,7.469170419082983e-07,15.748995065689087,13.09840202331543,0.00047815902161453056,4.70169573692463e-07,2.7674746821583523e-07,1744393668.901585
89,49,5.718115522058033e-07,16.856051445007324,14.205458164215088,0.0003660974249341006,3.951103967879699e-07,1.7670115541783343e-07,1744393670.0086415
98,50,5.845783387449921e-07,18.09425950050354,15.44361662864685,0.0003707039333429711,3.7462081467400264e-07,2.0995752407098951e-07,1744393671.2468495
107,51,4.24864070192895e-07,19.335505723953247,16.684916019439697,0.0003669116238038104,2.4035713467260985e-07,1.8450693552028517e-07,1744393672.4880958
118,52,4.078325255614292e-07,20.853612899780273,18.202996015548706,0.00035036434141338843,2.757439873788813e-07,1.3208853818254786e-07,1744393674.006203
130,53,4.0401236447016885e-07,22.42316508293152,19.77257013320923,0.0003808171494487798,1.9508119340370965e-07,2.0893117106645918e-07,1744393675.5757551
143,54,4.3804070121968194e-07,24.220129251480103,21.569525241851807,0.000358612946822724,1.823334630529793e-07,2.5570723816670264e-07,1744393677.3727193
157,55,3.067955410808182e-07,26.183971881866455,23.533307552337646,0.00032082665294542637,1.5482525501643825e-07,1.5197028606437997e-07,1744393679.336562
172,56,2.9329980876243675e-07,28.26596975326538,25.615318536758423,0.00030041439941779434,1.6620185826604978e-07,1.27097950496387e-07,1744393681.4185598
190,57,3.0675456963615157e-07,30.806300401687622,28.15560746192932,0.0003039277484457901,1.5677932542170802e-07,1.4997524421444355e-07,1744393683.9588904
208,58,2.7289427032993154e-07,33.256267070770264,30.60558581352234,0.000320361098634551,1.4056474538637807e-07,1.323295249435535e-07,1744393686.408857
229,59,2.4396860496540585e-07,36.101189374923706,33.450603008270264,0.00028038934809243967,1.4443049683277964e-07,9.953810813262624e-08,1744393689.2537794
252,60,2.0927775891612082e-07,39.21646785736084,36.565781116485596,0.0002617993115315244,1.0075237963810238e-07,1.0852537927801845e-07,1744393692.369058
277,61,3.404092895284338e-07,42.60891556739807,39.958277225494385,0.0002745985662932528,1.5638865315020588e-07,1.8402063637822793e-07,1744393695.7615056
305,62,2.005399949402064e-07,46.30074071884155,43.64982223510742,0.0002279292625892073,1.2424695685673803e-07,7.62930380834684e-08,1744393699.4533308
335,63,2.2775449890889708e-07,50.27740502357483,47.626460552215576,0.00028195046032496293,8.414934287954067e-08,1.436051560293564e-07,1744393703.429995
369,64,2.1692578862032028e-07,54.800519943237305,52.14975905418396,0.0002353821039332509,1.1192716446982741e-07,1.0499862415049289e-07,1744393707.95311
406,65,2.3472983954790306e-07,59.75810098648071,57.10608887672424,0.00023208316412192466,7.795105989962261e-08,1.5677877964828045e-07,1744393712.910691
446,66,1.5935875004553113e-07,65.0976083278656,62.44673681259155,0.00022867129983733628,6.368228344606111e-08,9.567646659947e-08,1744393718.2501984
491,67,1.3372940453998713e-07,71.1599555015564,68.50764346122742,0.000250461592427011,6.081378306698032e-08,7.291562147300683e-08,1744393724.3125455
540,68,9.808855658815112e-08,77.59180641174316,74.94082832336426,0.00019292023623400256,4.892053866579864e-08,4.916801792235248e-08,1744393730.7443964
594,69,1.1016018253926535e-07,84.63218188285828,81.98137068748474,0.00023616812933495348,4.084635334848068e-08,6.931382919078468e-08,1744393737.784772
653,70,9.535733140557055e-08,92.501473903656,89.85049104690552,0.00018783442952606045,4.400121649700149e-08,5.135611490856907e-08,1744393745.654064
718,71,1.0887449920574652e-07,101.19531798362732,98.54433536529541,0.0001860809709869611,4.972623923797195e-08,5.914825996777457e-08,1744393754.347908
790,72,7.332068166839678e-08,110.88553071022034,108.23459887504578,0.00016873152282870463,3.065114606939996e-08,4.266953559899681e-08,1744393764.0381207
869,73,9.971436252275162e-08,121.50974774360657,118.85880303382874,0.00018085341850940332,2.2893969250505653e-08,7.682039327224596e-08,1744393774.6623378
956,74,6.265089965999268e-08,133.14283275604248,130.49172067642212,0.0001727655079833586,1.999925461063132e-08,4.265164504936136e-08,1744393786.2954228
1052,75,5.85896780811053e-08,145.71059226989746,143.05963253974915,0.00014235224771725157,1.9744685666389273e-08,3.8844992414716025e-08,1744393798.8631823
1157,76,5.352448849626609e-08,159.56425428390503,156.91334915161133,0.00012857322934129996,2.9509664766408476e-08,2.4014823729857612e-08,1744393812.7168443
1272,77,6.619837848542654e-08,174.80451488494873,172.15354800224304,0.00014413721616754653,1.4650736165538951e-08,5.154764231988759e-08,1744393827.957105
1400,78,3.220073936027677e-08,191.5257933139801,188.8750810623169,0.00011607937418106746,1.3579882615931329e-08,1.8620856744345448e-08,1744393844.6783834
1539,79,2.92026826404645e-08,209.89919447898865,207.24828100204468,0.00011507710806932252,1.4125491849788025e-08,1.5077190790676475e-08,1744393863.0517845
1693,80,2.7975443034662745e-08,230.18685054779053,227.53606605529785,0.00011210490643915473,9.710072883538772e-09,1.8265370151123973e-08,1744393883.3394406
1863,81,2.3654674970750008e-08,252.81054043769836,250.15964221954346,0.00010463165504133822,1.065205208243211e-08,1.3002622888317898e-08,1744393905.9631305
2049,82,1.645494869622768e-08,277.16549801826477,274.5146555900574,9.951500627741642e-05,6.970020727949742e-09,9.484927968277938e-09,1744393930.318088
2254,83,1.564359450439803e-08,304.1451880931854,301.49437856674194,0.00010029596092514279,5.828858191615366e-09,9.814736312782663e-09,1744393957.2977781
2479,84,2.0082104933224873e-08,333.78335213661194,331.1324653625488,0.00010913923435077908,6.186201025310137e-09,1.3895903907914737e-08,1744393986.9359422
2727,85,1.2254475299362051e-08,366.58949613571167,363.9385139942169,7.805680581854393e-05,6.502085202308172e-09,5.752390097053879e-09,1744394019.7420862
3000,86,8.785592918574049e-09,403.0108952522278,400.3598666191101,8.037378912685499e-05,3.0069080423879636e-09,5.778684876186085e-09,1744394056.1634853
3299,87,1.1766055753108458e-08,444.48133182525635,441.83031606674194,6.936360851354091e-05,3.470680517529914e-09,8.295375235578545e-09,1744394097.6339219
3629,88,8.690762202494633e-09,488.87058305740356,486.21960258483887,7.832839685025378e-05,2.05886758953929e-09,6.631894612955343e-09,1744394142.023173
3992,89,8.054903922167338e-09,537.7885689735413,535.1375594139099,6.215708342122733e-05,2.39500558002463e-09,5.659898342142707e-09,1744394190.941159
4391,90,5.971864461131428e-09,592.0374586582184,589.3864123821259,5.7413369342013314e-05,1.7897523171285345e-09,4.1821121440028934e-09,1744394245.1900487
4831,91,5.5587169580230624e-09,652.4928171634674,649.8418402671814,5.1049048600311084e-05,1.7092118358109897e-09,3.8495051222120725e-09,1744394305.6454072
5314,92,3.7773276815785834e-09,717.1050238609314,714.4540033340454,4.824274907170357e-05,1.3438760466947005e-09,2.433451634883883e-09,1744394370.257614
5845,93,3.722219968731142e-09,788.1050410270691,785.4539909362793,4.3264571234851336e-05,8.030835325236975e-10,2.9191364362074445e-09,1744394441.257631
6429,94,3.0749039361737586e-09,867.291187286377,864.6393060684204,4.4324524507856965e-05,5.809782715255743e-10,2.4939256646481843e-09,1744394520.4437773
7072,95,2.749752730963394e-09,955.3907980918884,952.7387936115265,3.3872927099940306e-05,1.2214231369288736e-09,1.5283295940345204e-09,1744394608.5433881
7779,96,3.3465851620425398e-09,1051.3066062927246,1048.6554741859436,4.001194658150542e-05,1.1980250251364192e-09,2.1485601369061204e-09,1744394704.4591963
8557,97,2.9066404931960966e-09,1155.3033924102783,1152.6518664360046,3.903078526789034e-05,6.751500543370772e-10,2.2314904388590193e-09,1744394808.4559824
